type,step,episode_id,time_s,robot_x,robot_y,robot_vx,robot_vy,agent_i,agent_x,agent_y,dist,angle_deg,collisions,min_dist,episode_steps,episode_time
step,2,0,0.400,1.287,0.081,0.403,0.403,7,0.977,1.454,1.408,102.752,,,,
step,2,0,0.400,1.287,0.081,0.403,0.403,8,1.404,1.587,1.511,85.570,,,,
step,2,0,0.400,1.287,0.081,0.403,0.403,9,1.543,-0.872,0.987,-75.019,,,,
step,2,0,0.400,1.287,0.081,0.403,0.403,10,0.307,-0.320,1.059,-157.756,,,,
step,2,0,0.400,1.287,0.081,0.403,0.403,11,0.495,-1.620,1.877,-114.975,,,,
step,2,0,0.400,1.287,0.081,0.403,0.403,12,-0.773,-1.804,2.793,-137.539,,,,
step,2,0,0.400,1.287,0.081,0.403,0.403,13,0.439,-0.252,0.912,-158.529,,,,
step,2,0,0.400,1.287,0.081,0.403,0.403,14,1.497,1.840,1.771,83.198,,,,
step,3,0,0.600,1.368,0.162,0.403,0.403,0,1.108,1.530,1.393,100.758,,,,
step,3,0,0.600,1.368,0.162,0.403,0.403,1,0.102,0.840,1.436,151.845,,,,
step,3,0,0.600,1.368,0.162,0.403,0.403,2,-1.710,1.761,3.469,152.549,,,,
step,3,0,0.600,1.368,0.162,0.403,0.403,3,-1.696,1.570,3.372,155.325,,,,
step,3,0,0.600,1.368,0.162,0.403,0.403,4,0.796,0.623,0.735,141.152,,,,
step,3,0,0.600,1.368,0.162,0.403,0.403,5,1.178,-0.699,0.882,-102.460,,,,
step,3,0,0.600,1.368,0.162,0.403,0.403,6,0.719,-1.340,1.636,-113.362,,,,
step,3,0,0.600,1.368,0.162,0.403,0.403,7,0.977,1.454,1.350,106.851,,,,
step,3,0,0.600,1.368,0.162,0.403,0.403,8,1.404,1.587,1.426,88.554,,,,
step,3,0,0.600,1.368,0.162,0.403,0.403,9,1.543,-0.872,1.049,-80.424,,,,
step,3,0,0.600,1.368,0.162,0.403,0.403,10,0.307,-0.320,1.165,-155.585,,,,
step,3,0,0.600,1.368,0.162,0.403,0.403,11,0.495,-1.620,1.985,-116.103,,,,
step,3,0,0.600,1.368,0.162,0.403,0.403,12,-0.773,-1.804,2.907,-137.439,,,,
step,3,0,0.600,1.368,0.162,0.403,0.403,13,0.444,-0.236,1.007,-156.689,,,,
step,3,0,0.600,1.368,0.162,0.403,0.403,14,1.497,1.840,1.683,85.601,,,,
step,4,0,0.800,1.474,0.206,0.527,0.218,0,1.108,1.530,1.374,105.423,,,,
step,4,0,0.800,1.474,0.206,0.527,0.218,1,0.102,0.840,1.511,155.192,,,,
step,4,0,0.800,1.474,0.206,0.527,0.218,2,-1.710,1.761,3.544,153.962,,,,
step,4,0,0.800,1.474,0.206,0.527,0.218,3,-1.807,1.570,3.553,157.426,,,,
step,4,0,0.800,1.474,0.206,0.527,0.218,4,0.796,0.623,0.796,148.378,,,,
step,4,0,0.800,1.474,0.206,0.527,0.218,5,1.138,-0.643,0.913,-111.555,,,,
step,4,0,0.800,1.474,0.206,0.527,0.218,6,0.720,-1.376,1.752,-115.474,,,,
step,4,0,0.800,1.474,0.206,0.527,0.218,7,0.977,1.454,1.344,111.699,,,,
step,4,0,0.800,1.474,0.206,0.527,0.218,8,1.404,1.587,1.383,92.877,,,,
step,4,0,0.800,1.474,0.206,0.527,0.218,9,1.543,-0.872,1.080,-86.334,,,,
step,4,0,0.800,1.474,0.206,0.527,0.218,10,0.307,-0.320,1.279,-155.756,,,,
step,4,0,0.800,1.474,0.206,0.527,0.218,11,0.495,-1.620,2.072,-118.191,,,,
step,4,0,0.800,1.474,0.206,0.527,0.218,12,-0.773,-1.804,3.014,-138.183,,,,
step,4,0,0.800,1.474,0.206,0.527,0.218,13,0.448,-0.220,1.110,-157.439,,,,
step,4,0,0.800,1.474,0.206,0.527,0.218,14,1.433,1.849,1.644,91.414,,,,
step,5,0,1.000,1.554,0.286,0.403,0.403,0,1.108,1.530,1.321,109.730,,,,
step,5,0,1.000,1.554,0.286,0.403,0.403,1,0.102,0.840,1.554,159.143,,,,
step,5,0,1.000,1.554,0.286,0.403,0.403,2,-1.710,1.761,3.582,155.688,,,,
step,5,0,1.000,1.554,0.286,0.403,0.403,3,-1.919,1.570,3.703,159.722,,,,
step,5,0,1.000,1.554,0.286,0.403,0.403,4,0.796,0.623,0.830,156.065,,,,
step,5,0,1.000,1.554,0.286,0.403,0.403,5,1.099,-0.587,0.985,-117.547,,,,
step,5,0,1.000,1.554,0.286,0.403,0.403,6,0.721,-1.412,1.892,-116.142,,,,
step,5,0,1.000,1.554,0.286,0.403,0.403,7,0.977,1.454,1.303,116.313,,,,
step,5,0,1.000,1.554,0.286,0.403,0.403,8,1.404,1.587,1.310,96.583,,,,
step,5,0,1.000,1.554,0.286,0.403,0.403,9,1.543,-0.872,1.159,-90.575,,,,
step,5,0,1.000,1.554,0.286,0.403,0.403,10,0.307,-0.320,1.386,-154.084,,,,
step,5,0,1.000,1.554,0.286,0.403,0.403,11,0.495,-1.620,2.181,-119.058,,,,
step,5,0,1.000,1.554,0.286,0.403,0.403,12,-0.740,-1.730,3.054,-138.681,,,,
step,5,0,1.000,1.554,0.286,0.403,0.403,13,0.453,-0.204,1.205,-155.988,,,,
step,5,0,1.000,1.554,0.286,0.403,0.403,14,1.369,1.858,1.582,96.732,,,,
step,6,0,1.200,1.608,0.341,0.271,0.271,0,1.108,1.530,1.290,112.806,,,,
step,6,0,1.200,1.608,0.341,0.271,0.271,1,0.102,0.840,1.587,161.666,,,,
step,6,0,1.200,1.608,0.341,0.271,0.271,2,-1.710,1.761,3.610,156.825,,,,
step,6,0,1.200,1.608,0.341,0.271,0.271,3,-2.031,1.570,3.841,161.336,,,,
step,6,0,1.200,1.608,0.341,0.271,0.271,4,0.796,0.623,0.861,160.827,,,,
step,6,0,1.200,1.608,0.341,0.271,0.271,5,1.049,-0.623,1.114,-120.161,,,,
step,6,0,1.200,1.608,0.341,0.271,0.271,6,0.721,-1.448,1.997,-116.379,,,,
step,6,0,1.200,1.608,0.341,0.271,0.271,7,0.977,1.454,1.280,119.560,,,,
step,6,0,1.200,1.608,0.341,0.271,0.271,8,1.404,1.587,1.264,99.304,,,,
step,6,0,1.200,1.608,0.341,0.271,0.271,9,1.543,-0.872,1.215,-93.104,,,,
step,6,0,1.200,1.608,0.341,0.271,0.271,10,0.307,-0.320,1.459,-153.101,,,,
step,6,0,1.200,1.608,0.341,0.271,0.271,11,0.495,-1.620,2.255,-119.592,,,,
step,6,0,1.200,1.608,0.341,0.271,0.271,12,-0.706,-1.656,3.057,-139.218,,,,
step,6,0,1.200,1.608,0.341,0.271,0.271,13,0.458,-0.188,1.266,-155.325,,,,
step,6,0,1.200,1.608,0.341,0.271,0.271,14,1.304,1.867,1.556,101.261,,,,
step,7,0,1.400,1.714,0.384,0.527,0.218,0,1.108,1.530,1.296,117.857,,,,
step,7,0,1.400,1.714,0.384,0.527,0.218,1,0.102,0.840,1.675,164.219,,,,
step,7,0,1.400,1.714,0.384,0.527,0.218,2,-1.710,1.761,3.691,158.092,,,,
step,7,0,1.400,1.714,0.384,0.527,0.218,3,-2.142,1.570,4.034,162.910,,,,
step,7,0,1.400,1.714,0.384,0.527,0.218,4,0.796,0.623,0.949,165.413,,,,
step,7,0,1.400,1.714,0.384,0.527,0.218,5,0.999,-0.658,1.264,-124.449,,,,
step,7,0,1.400,1.714,0.384,0.527,0.218,6,0.728,-1.495,2.123,-117.687,,,,
step,7,0,1.400,1.714,0.384,0.527,0.218,7,0.977,1.454,1.299,124.561,,,,
step,7,0,1.400,1.714,0.384,0.527,0.218,8,1.447,1.599,1.244,102.374,,,,
step,7,0,1.400,1.714,0.384,0.527,0.218,9,1.543,-0.872,1.268,-97.759,,,,
step,7,0,1.400,1.714,0.384,0.527,0.218,10,0.307,-0.320,1.573,-153.420,,,,
step,7,0,1.400,1.714,0.384,0.527,0.218,11,0.495,-1.620,2.346,-121.305,,,,
step,7,0,1.400,1.714,0.384,0.527,0.218,12,-0.717,-1.600,3.138,-140.774,,,,
step,7,0,1.400,1.714,0.384,0.527,0.218,13,0.463,-0.172,1.369,-156.035,,,,
step,7,0,1.400,1.714,0.384,0.527,0.218,14,1.240,1.875,1.565,107.617,,,,
step,8,0,1.600,1.790,0.384,0.383,0.000,0,1.108,1.530,1.334,120.766,,,,
step,8,0,1.600,1.790,0.384,0.383,0.000,1,0.102,0.840,1.749,164.901,,,,
step,8,0,1.600,1.790,0.384,0.383,0.000,2,-1.710,1.761,3.762,158.527,,,,
step,8,0,1.600,1.790,0.384,0.383,0.000,3,-2.254,1.570,4.215,163.661,,,,
step,8,0,1.600,1.790,0.384,0.383,0.000,4,0.796,0.623,1.023,166.493,,,,
step,8,0,1.600,1.790,0.384,0.383,0.000,5,1.049,-0.618,1.247,-126.485,,,,
step,8,0,1.600,1.790,0.384,0.383,0.000,6,0.734,-1.542,2.197,-118.738,,,,
step,8,0,1.600,1.790,0.384,0.383,0.000,7,0.977,1.454,1.344,127.249,,,,
step,8,0,1.600,1.790,0.384,0.383,0.000,8,1.491,1.610,1.262,103.740,,,,
step,8,0,1.600,1.790,0.384,0.383,0.000,9,1.543,-0.872,1.281,-101.155,,,,
step,8,0,1.600,1.790,0.384,0.383,0.000,10,0.307,-0.320,1.642,-154.616,,,,
step,8,0,1.600,1.790,0.384,0.383,0.000,11,0.495,-1.620,2.386,-122.875,,,,
step,8,0,1.600,1.790,0.384,0.383,0.000,12,-0.728,-1.545,3.172,-142.555,,,,
step,8,0,1.600,1.790,0.384,0.383,0.000,13,0.468,-0.156,1.429,-157.795,,,,
step,8,0,1.600,1.790,0.384,0.383,0.000,14,1.176,1.884,1.621,112.272,,,,
step,9,0,1.800,1.867,0.384,0.383,0.000,0,1.108,1.530,1.374,123.509,,,,
step,9,0,1.800,1.867,0.384,0.383,0.000,1,0.102,0.840,1.823,165.527,,,,
step,9,0,1.800,1.867,0.384,0.383,0.000,2,-1.710,1.761,3.833,158.946,,,,
step,9,0,1.800,1.867,0.384,0.383,0.000,3,-2.366,1.570,4.395,164.351,,,,
step,9,0,1.800,1.867,0.384,0.383,0.000,4,0.796,0.623,1.098,167.427,,,,
step,9,0,1.800,1.867,0.384,0.383,0.000,5,1.081,-0.709,1.346,-125.693,,,,
step,9,0,1.800,1.867,0.384,0.383,0.000,6,0.740,-1.590,2.273,-119.720,,,,
step,9,0,1.800,1.867,0.384,0.383,0.000,7,0.977,1.454,1.392,129.758,,,,
step,9,0,1.800,1.867,0.384,0.383,0.000,8,1.534,1.622,1.282,105.066,,,,
step,9,0,1.800,1.867,0.384,0.383,0.000,9,1.543,-0.872,1.298,-104.473,,,,
step,9,0,1.800,1.867,0.384,0.383,0.000,10,0.307,-0.320,1.711,-155.715,,,,
step,9,0,1.800,1.867,0.384,0.383,0.000,11,0.495,-1.620,2.429,-124.392,,,,
step,9,0,1.800,1.867,0.384,0.383,0.000,12,-0.739,-1.489,3.210,-144.296,,,,
step,9,0,1.800,1.867,0.384,0.383,0.000,13,0.473,-0.140,1.489,-159.412,,,,
step,9,0,1.800,1.867,0.384,0.383,0.000,14,1.112,1.893,1.687,116.587,,,,
step,10,0,2.000,1.913,0.384,0.229,0.000,0,1.108,1.530,1.400,125.072,,,,
step,10,0,2.000,1.913,0.384,0.229,0.000,1,0.102,0.840,1.867,165.878,,,,
step,10,0,2.000,1.913,0.384,0.229,0.000,2,-1.710,1.761,3.876,159.189,,,,
step,10,0,2.000,1.913,0.384,0.229,0.000,3,-2.477,1.570,4.547,164.886,,,,
step,10,0,2.000,1.913,0.384,0.229,0.000,4,0.824,0.642,1.119,166.686,,,,
step,10,0,2.000,1.913,0.384,0.229,0.000,5,1.114,-0.800,1.428,-123.998,,,,
step,10,0,2.000,1.913,0.384,0.229,0.000,6,0.746,-1.637,2.333,-119.988,,,,
step,10,0,2.000,1.913,0.384,0.229,0.000,7,0.977,1.454,1.422,131.177,,,,
step,10,0,2.000,1.913,0.384,0.229,0.000,8,1.577,1.633,1.294,105.044,,,,
step,10,0,2.000,1.913,0.384,0.229,0.000,9,1.543,-0.872,1.310,-106.413,,,,
step,10,0,2.000,1.913,0.384,0.229,0.000,10,0.307,-0.320,1.753,-156.330,,,,
step,10,0,2.000,1.913,0.384,0.229,0.000,11,0.495,-1.620,2.455,-125.274,,,,
step,10,0,2.000,1.913,0.384,0.229,0.000,12,-0.750,-1.433,3.224,-145.690,,,,
step,10,0,2.000,1.913,0.384,0.229,0.000,13,0.545,-0.211,1.492,-156.483,,,,
step,10,0,2.000,1.913,0.384,0.229,0.000,14,1.048,1.902,1.747,119.687,,,,
step,11,0,2.200,2.061,0.445,0.739,0.306,0,1.108,1.530,1.443,131.283,,,,
step,11,0,2.200,2.061,0.445,0.739,0.306,1,0.098,0.760,1.988,170.895,,,,
step,11,0,2.200,2.061,0.445,0.739,0.306,2,-1.710,1.761,3.994,160.764,,,,
step,11,0,2.200,2.061,0.445,0.739,0.306,3,-2.589,1.570,4.783,166.404,,,,
step,11,0,2.200,2.061,0.445,0.739,0.306,4,0.852,0.661,1.228,169.902,,,,
step,11,0,2.200,2.061,0.445,0.739,0.306,5,1.147,-0.890,1.618,-124.372,,,,
step,11,0,2.200,2.061,0.445,0.739,0.306,6,0.753,-1.684,2.499,-121.557,,,,
step,11,0,2.200,2.061,0.445,0.739,0.306,7,0.977,1.454,1.481,137.053,,,,
step,11,0,2.200,2.061,0.445,0.739,0.306,8,1.620,1.645,1.278,110.160,,,,
step,11,0,2.200,2.061,0.445,0.739,0.306,9,1.543,-0.872,1.416,-111.457,,,,
step,11,0,2.200,2.061,0.445,0.739,0.306,10,0.307,-0.320,1.913,-156.428,,,,
step,11,0,2.200,2.061,0.445,0.739,0.306,11,0.495,-1.620,2.592,-127.161,,,,
step,11,0,2.200,2.061,0.445,0.739,0.306,12,-0.762,-1.377,3.360,-147.140,,,,
step,11,0,2.200,2.061,0.445,0.739,0.306,13,0.617,-0.283,1.617,-153.237,,,,
step,11,0,2.200,2.061,0.445,0.739,0.306,14,0.983,1.911,1.819,126.324,,,,
step,12,0,2.400,2.166,0.489,0.527,0.218,0,1.108,1.530,1.484,135.458,,,,
step,12,0,2.400,2.166,0.489,0.527,0.218,1,0.094,0.680,2.081,174.732,,,,
step,12,0,2.400,2.166,0.489,0.527,0.218,2,-1.710,1.761,4.080,161.831,,,,
step,12,0,2.400,2.166,0.489,0.527,0.218,3,-2.701,1.570,4.985,167.478,,,,
step,12,0,2.400,2.166,0.489,0.527,0.218,4,0.880,0.679,1.300,171.581,,,,
step,12,0,2.400,2.166,0.489,0.527,0.218,5,1.179,-0.981,1.770,-123.861,,,,
step,12,0,2.400,2.166,0.489,0.527,0.218,6,0.729,-1.702,2.620,-123.245,,,,
step,12,0,2.400,2.166,0.489,0.527,0.218,7,0.977,1.454,1.532,140.939,,,,
step,12,0,2.400,2.166,0.489,0.527,0.218,8,1.663,1.656,1.271,113.294,,,,
step,12,0,2.400,2.166,0.489,0.527,0.218,9,1.543,-0.872,1.497,-114.603,,,,
step,12,0,2.400,2.166,0.489,0.527,0.218,10,0.307,-0.320,2.027,-156.489,,,,
step,12,0,2.400,2.166,0.489,0.527,0.218,11,0.495,-1.620,2.691,-128.388,,,,
step,12,0,2.400,2.166,0.489,0.527,0.218,12,-0.773,-1.322,3.452,-148.357,,,,
step,12,0,2.400,2.166,0.489,0.527,0.218,13,0.689,-0.354,1.701,-150.274,,,,
step,12,0,2.400,2.166,0.489,0.527,0.218,14,0.919,1.919,1.898,131.081,,,,
step,13,0,2.600,2.271,0.533,0.527,0.218,0,1.108,1.530,1.532,139.390,,,,
step,13,0,2.600,2.271,0.533,0.527,0.218,1,0.090,0.600,2.183,178.226,,,,
step,13,0,2.600,2.271,0.533,0.527,0.218,2,-1.685,1.688,4.121,163.721,,,,
step,13,0,2.600,2.271,0.533,0.527,0.218,3,-2.780,1.554,5.154,168.570,,,,
step,13,0,2.600,2.271,0.533,0.527,0.218,4,0.873,0.677,1.405,174.116,,,,
step,13,0,2.600,2.271,0.533,0.527,0.218,5,1.212,-1.072,1.923,-123.432,,,,
step,13,0,2.600,2.271,0.533,0.527,0.218,6,0.725,-1.779,2.782,-123.781,,,,
step,13,0,2.600,2.271,0.533,0.527,0.218,7,0.977,1.454,1.589,144.559,,,,
step,13,0,2.600,2.271,0.533,0.527,0.218,8,1.707,1.668,1.268,116.453,,,,
step,13,0,2.600,2.271,0.533,0.527,0.218,9,1.543,-0.872,1.583,-117.416,,,,
step,13,0,2.600,2.271,0.533,0.527,0.218,10,0.340,-0.308,2.107,-156.478,,,,
step,13,0,2.600,2.271,0.533,0.527,0.218,11,0.495,-1.620,2.791,-129.528,,,,
step,13,0,2.600,2.271,0.533,0.527,0.218,12,-0.784,-1.266,3.545,-149.511,,,,
step,13,0,2.600,2.271,0.533,0.527,0.218,13,0.761,-0.426,1.789,-147.597,,,,
step,13,0,2.600,2.271,0.533,0.527,0.218,14,0.855,1.928,1.988,135.431,,,,
step,14,0,2.800,2.342,0.562,0.354,0.146,0,1.108,1.530,1.568,141.885,,,,
step,14,0,2.800,2.342,0.562,0.354,0.146,1,0.086,0.521,2.257,-178.945,,,,
step,14,0,2.800,2.342,0.562,0.354,0.146,2,-1.659,1.615,4.137,165.259,,,,
step,14,0,2.800,2.342,0.562,0.354,0.146,3,-2.860,1.538,5.293,169.371,,,,
step,14,0,2.800,2.342,0.562,0.354,0.146,4,0.867,0.674,1.480,175.650,,,,
step,14,0,2.800,2.342,0.562,0.354,0.146,5,1.245,-1.162,2.044,-122.469,,,,
step,14,0,2.800,2.342,0.562,0.354,0.146,6,0.720,-1.856,2.912,-123.852,,,,
step,14,0,2.800,2.342,0.562,0.354,0.146,7,0.977,1.454,1.631,146.839,,,,
step,14,0,2.800,2.342,0.562,0.354,0.146,8,1.750,1.679,1.265,117.929,,,,
step,14,0,2.800,2.342,0.562,0.354,0.146,9,1.543,-0.872,1.642,-119.136,,,,
step,14,0,2.800,2.342,0.562,0.354,0.146,10,0.372,-0.297,2.149,-156.450,,,,
step,14,0,2.800,2.342,0.562,0.354,0.146,11,0.495,-1.620,2.859,-130.247,,,,
step,14,0,2.800,2.342,0.562,0.354,0.146,12,-0.795,-1.210,3.603,-150.533,,,,
step,14,0,2.800,2.342,0.562,0.354,0.146,13,0.833,-0.497,1.844,-144.926,,,,
step,14,0,2.800,2.342,0.562,0.354,0.146,14,0.844,1.939,2.034,137.415,,,,
step,15,0,3.000,2.413,0.591,0.354,0.146,0,1.108,1.530,1.607,144.264,,,,
step,15,0,3.000,2.413,0.591,0.354,0.146,1,0.140,0.563,2.273,-179.288,,,,
step,15,0,3.000,2.413,0.591,0.354,0.146,2,-1.633,1.542,4.156,166.785,,,,
step,15,0,3.000,2.413,0.591,0.354,0.146,3,-2.921,1.502,5.411,170.308,,,,
step,15,0,3.000,2.413,0.591,0.354,0.146,4,0.860,0.672,1.555,177.037,,,,
step,15,0,3.000,2.413,0.591,0.354,0.146,5,1.251,-1.263,2.188,-122.059,,,,
step,15,0,3.000,2.413,0.591,0.354,0.146,6,0.715,-1.933,3.042,-123.918,,,,
step,15,0,3.000,2.413,0.591,0.354,0.146,7,0.977,1.454,1.675,149.001,,,,
step,15,0,3.000,2.413,0.591,0.354,0.146,8,1.762,1.690,1.277,120.660,,,,
step,15,0,3.000,2.413,0.591,0.354,0.146,9,1.543,-0.872,1.703,-120.735,,,,
step,15,0,3.000,2.413,0.591,0.354,0.146,10,0.404,-0.285,2.192,-156.423,,,,
step,15,0,3.000,2.413,0.591,0.354,0.146,11,0.495,-1.620,2.927,-130.934,,,,
step,15,0,3.000,2.413,0.591,0.354,0.146,12,-0.806,-1.155,3.662,-151.523,,,,
step,15,0,3.000,2.413,0.591,0.354,0.146,13,0.905,-0.569,1.902,-142.415,,,,
step,15,0,3.000,2.413,0.591,0.354,0.146,14,0.834,1.949,2.082,139.310,,,,
step,16,0,3.200,2.474,0.739,0.306,0.739,0,1.108,1.530,1.578,149.927,,,,
step,16,0,3.200,2.474,0.739,0.306,0.739,1,0.193,0.606,2.285,-176.651,,,,
step,16,0,3.200,2.474,0.739,0.306,0.739,2,-1.607,1.468,4.146,169.872,,,,
step,16,0,3.200,2.474,0.739,0.306,0.739,3,-2.983,1.467,5.505,172.408,,,,
step,16,0,3.200,2.474,0.739,0.306,0.739,4,0.853,0.669,1.623,-177.528,,,,
step,16,0,3.200,2.474,0.739,0.306,0.739,5,1.258,-1.364,2.429,-120.040,,,,
step,16,0,3.200,2.474,0.739,0.306,0.739,6,0.710,-2.010,3.267,-122.678,,,,
step,16,0,3.200,2.474,0.739,0.306,0.739,7,0.977,1.454,1.659,154.474,,,,
step,16,0,3.200,2.474,0.739,0.306,0.739,8,1.774,1.700,1.189,126.092,,,,
step,16,0,3.200,2.474,0.739,0.306,0.739,9,1.543,-0.872,1.861,-120.029,,,,
step,16,0,3.200,2.474,0.739,0.306,0.739,10,0.437,-0.274,2.275,-153.566,,,,
step,16,0,3.200,2.474,0.739,0.306,0.739,11,0.495,-1.620,3.079,-129.992,,,,
step,16,0,3.200,2.474,0.739,0.306,0.739,12,-0.817,-1.099,3.769,-150.816,,,,
step,16,0,3.200,2.474,0.739,0.306,0.739,13,0.978,-0.640,2.035,-137.327,,,,
step,16,0,3.200,2.474,0.739,0.306,0.739,14,0.824,1.959,2.052,143.529,,,,
step,17,0,3.400,2.535,0.887,0.306,0.739,0,1.108,1.530,1.565,155.742,,,,
step,17,0,3.400,2.535,0.887,0.306,0.739,1,0.247,0.648,2.301,-174.045,,,,
step,17,0,3.400,2.535,0.887,0.306,0.739,2,-1.582,1.395,4.148,172.966,,,,
step,17,0,3.400,2.535,0.887,0.306,0.739,3,-3.044,1.431,5.605,174.435,,,,
step,17,0,3.400,2.535,0.887,0.306,0.739,4,0.846,0.667,1.703,-172.567,,,,
step,17,0,3.400,2.535,0.887,0.306,0.739,5,1.265,-1.464,2.673,-118.387,,,,
step,17,0,3.400,2.535,0.887,0.306,0.739,6,0.659,-2.079,3.509,-122.316,,,,
step,17,0,3.400,2.535,0.887,0.306,0.739,7,0.977,1.454,1.659,160.002,,,,
step,17,0,3.400,2.535,0.887,0.306,0.739,8,1.786,1.710,1.113,132.324,,,,
step,17,0,3.400,2.535,0.887,0.306,0.739,9,1.543,-0.872,2.020,-119.435,,,,
step,17,0,3.400,2.535,0.887,0.306,0.739,10,0.469,-0.262,2.365,-150.917,,,,
step,17,0,3.400,2.535,0.887,0.306,0.739,11,0.495,-1.620,3.232,-129.140,,,,
step,17,0,3.400,2.535,0.887,0.306,0.739,12,-0.828,-1.043,3.878,-150.149,,,,
step,17,0,3.400,2.535,0.887,0.306,0.739,13,1.050,-0.712,2.183,-132.895,,,,
step,17,0,3.400,2.535,0.887,0.306,0.739,14,0.814,1.969,2.034,147.847,,,,
step,18,0,3.600,2.597,1.035,0.306,0.739,0,1.108,1.530,1.569,161.594,,,,
step,18,0,3.600,2.597,1.035,0.306,0.739,1,0.301,0.691,2.322,-171.480,,,,
step,18,0,3.600,2.597,1.035,0.306,0.739,2,-1.556,1.322,4.162,176.048,,,,
step,18,0,3.600,2.597,1.035,0.306,0.739,3,-3.105,1.395,5.713,176.389,,,,
step,18,0,3.600,2.597,1.035,0.306,0.739,4,0.839,0.664,1.796,-168.086,,,,
step,18,0,3.600,2.597,1.035,0.306,0.739,5,1.271,-1.565,2.918,-117.011,,,,
step,18,0,3.600,2.597,1.035,0.306,0.739,6,0.655,-2.081,3.671,-121.931,,,,
step,18,0,3.600,2.597,1.035,0.306,0.739,7,0.977,1.454,1.673,165.484,,,,
step,18,0,3.600,2.597,1.035,0.306,0.739,8,1.798,1.720,1.053,139.366,,,,
step,18,0,3.600,2.597,1.035,0.306,0.739,9,1.543,-0.872,2.179,-118.927,,,,
step,18,0,3.600,2.597,1.035,0.306,0.739,10,0.501,-0.251,2.458,-148.466,,,,
step,18,0,3.600,2.597,1.035,0.306,0.739,11,0.495,-1.620,3.386,-128.364,,,,
step,18,0,3.600,2.597,1.035,0.306,0.739,12,-0.839,-0.987,3.987,-149.518,,,,
step,18,0,3.600,2.597,1.035,0.306,0.739,13,1.122,-0.784,2.341,-129.042,,,,
step,18,0,3.600,2.597,1.035,0.306,0.739,14,0.803,1.980,2.027,152.220,,,,
step,19,0,3.800,2.658,1.183,0.306,0.739,0,1.108,1.530,1.588,167.362,,,,
step,19,0,3.800,2.658,1.183,0.306,0.739,1,0.354,0.734,2.347,-168.966,,,,
step,19,0,3.800,2.658,1.183,0.306,0.739,2,-1.571,1.317,4.231,178.184,,,,
step,19,0,3.800,2.658,1.183,0.306,0.739,3,-3.166,1.359,5.827,178.268,,,,
step,19,0,3.800,2.658,1.183,0.306,0.739,4,0.833,0.662,1.898,-164.065,,,,
step,19,0,3.800,2.658,1.183,0.306,0.739,5,1.278,-1.665,3.165,-115.850,,,,
step,19,0,3.800,2.658,1.183,0.306,0.739,6,0.650,-2.083,3.834,-121.579,,,,
step,19,0,3.800,2.658,1.183,0.306,0.739,7,0.977,1.454,1.703,170.823,,,,
step,19,0,3.800,2.658,1.183,0.306,0.739,8,1.810,1.731,1.010,147.135,,,,
step,19,0,3.800,2.658,1.183,0.306,0.739,9,1.543,-0.872,2.338,-118.488,,,,
step,19,0,3.800,2.658,1.183,0.306,0.739,10,0.534,-0.239,2.556,-146.199,,,,
