type,step,episode_id,time_s,robot_x,robot_y,robot_vx,robot_vy,agent_i,agent_x,agent_y,dist,angle_deg,collisions,min_dist,episode_steps,episode_time
step,4,0,0.801,-0.700,-1.142,0.306,-0.739,4,0.413,1.363,2.741,66.047,,,,
step,4,0,0.801,-0.700,-1.142,0.306,-0.739,5,-1.237,-1.217,0.542,-172.069,,,,
step,4,0,0.801,-0.700,-1.142,0.306,-0.739,6,-0.474,-1.663,0.568,-66.499,,,,
step,4,0,0.801,-0.700,-1.142,0.306,-0.739,7,0.202,1.413,2.710,70.555,,,,
step,4,0,0.801,-0.700,-1.142,0.306,-0.739,8,-1.269,-1.056,0.576,171.415,,,,
step,4,0,0.801,-0.700,-1.142,0.306,-0.739,9,0.535,1.874,3.259,67.736,,,,
step,4,0,0.801,-0.700,-1.142,0.306,-0.739,10,1.898,-0.603,2.653,11.719,,,,
step,4,0,0.801,-0.700,-1.142,0.306,-0.739,11,1.471,-1.598,2.218,-11.857,,,,
step,4,0,0.801,-0.700,-1.142,0.306,-0.739,12,1.975,-0.518,2.747,13.135,,,,
step,4,0,0.801,-0.700,-1.142,0.306,-0.739,13,0.447,-0.438,1.346,31.536,,,,
step,4,0,0.801,-0.700,-1.142,0.306,-0.739,14,-0.554,-1.668,0.546,-74.487,,,,
step,5,0,1.000,-0.700,-1.302,-0.000,-0.800,0,0.083,-0.172,1.375,55.313,,,,
step,5,0,1.000,-0.700,-1.302,-0.000,-0.800,1,0.983,-0.905,1.729,13.293,,,,
step,5,0,1.000,-0.700,-1.302,-0.000,-0.800,2,-0.451,-0.633,0.714,69.592,,,,
step,5,0,1.000,-0.700,-1.302,-0.000,-0.800,3,0.929,-0.159,1.990,35.058,,,,
step,5,0,1.000,-0.700,-1.302,-0.000,-0.800,4,0.413,1.363,2.888,67.336,,,,
step,5,0,1.000,-0.700,-1.302,-0.000,-0.800,5,-1.237,-1.217,0.544,170.979,,,,
step,5,0,1.000,-0.700,-1.302,-0.000,-0.800,6,-0.474,-1.663,0.426,-57.879,,,,
step,5,0,1.000,-0.700,-1.302,-0.000,-0.800,7,0.097,1.453,2.868,73.861,,,,
step,5,0,1.000,-0.700,-1.302,-0.000,-0.800,8,-1.269,-1.056,0.620,156.630,,,,
step,5,0,1.000,-0.700,-1.302,-0.000,-0.800,9,0.535,1.874,3.407,68.756,,,,
step,5,0,1.000,-0.700,-1.302,-0.000,-0.800,10,1.898,-0.603,2.690,15.057,,,,
step,5,0,1.000,-0.700,-1.302,-0.000,-0.800,11,1.471,-1.598,2.191,-7.759,,,,
step,5,0,1.000,-0.700,-1.302,-0.000,-0.800,12,1.975,-0.518,2.788,16.339,,,,
step,5,0,1.000,-0.700,-1.302,-0.000,-0.800,13,0.458,-0.450,1.437,36.356,,,,
step,5,0,1.000,-0.700,-1.302,-0.000,-0.800,14,-0.554,-1.668,0.394,-68.249,,,,
step,6,0,1.200,-0.639,-1.450,0.306,-0.739,0,0.123,-0.198,1.465,58.688,,,,
step,6,0,1.200,-0.639,-1.450,0.306,-0.739,1,0.983,-0.905,1.711,18.590,,,,
step,6,0,1.200,-0.639,-1.450,0.306,-0.739,2,-0.451,-0.633,0.839,77.054,,,,
step,6,0,1.200,-0.639,-1.450,0.306,-0.739,3,0.922,-0.167,2.021,39.417,,,,
step,6,0,1.200,-0.639,-1.450,0.306,-0.739,4,0.318,1.315,2.926,70.911,,,,
step,6,0,1.200,-0.639,-1.450,0.306,-0.739,5,-1.237,-1.217,0.642,158.710,,,,
step,6,0,1.200,-0.639,-1.450,0.306,-0.739,6,-0.474,-1.663,0.269,-52.178,,,,
step,6,0,1.200,-0.639,-1.450,0.306,-0.739,7,-0.008,1.492,3.009,77.896,,,,
step,6,0,1.200,-0.639,-1.450,0.306,-0.739,8,-1.269,-1.056,0.743,148.009,,,,
step,6,0,1.200,-0.639,-1.450,0.306,-0.739,9,0.535,1.874,3.525,70.554,,,,
step,6,0,1.200,-0.639,-1.450,0.306,-0.739,10,1.898,-0.603,2.674,18.458,,,,
step,6,0,1.200,-0.639,-1.450,0.306,-0.739,11,1.471,-1.598,2.115,-4.013,,,,
step,6,0,1.200,-0.639,-1.450,0.306,-0.739,12,1.975,-0.518,2.775,19.625,,,,
step,6,0,1.200,-0.639,-1.450,0.306,-0.739,13,0.468,-0.462,1.483,41.756,,,,
step,6,0,1.200,-0.639,-1.450,0.306,-0.739,14,-0.554,-1.668,0.234,-68.762,,,,
step,7,0,1.400,-0.525,-1.563,0.566,-0.566,0,0.163,-0.224,1.505,62.774,,,,
step,7,0,1.400,-0.525,-1.563,0.566,-0.566,1,0.983,-0.905,1.646,23.586,,,,
step,7,0,1.400,-0.525,-1.563,0.566,-0.566,2,-0.451,-0.633,0.934,85.407,,,,
step,7,0,1.400,-0.525,-1.563,0.566,-0.566,3,0.915,-0.175,2.001,43.932,,,,
step,7,0,1.400,-0.525,-1.563,0.566,-0.566,4,0.224,1.268,2.928,75.176,,,,
step,7,0,1.400,-0.525,-1.563,0.566,-0.566,5,-1.255,-1.241,0.798,156.164,,,,
step,7,0,1.400,-0.525,-1.563,0.566,-0.566,6,-0.474,-1.663,0.112,-62.435,,,,
step,7,0,1.400,-0.525,-1.563,0.566,-0.566,7,-0.113,1.532,3.123,82.401,,,,
step,7,0,1.400,-0.525,-1.563,0.566,-0.566,8,-1.269,-1.056,0.900,145.715,,,,
step,7,0,1.400,-0.525,-1.563,0.566,-0.566,9,0.535,1.874,3.597,72.855,,,,
step,7,0,1.400,-0.525,-1.563,0.566,-0.566,10,1.901,-0.608,2.608,21.485,,,,
step,7,0,1.400,-0.525,-1.563,0.566,-0.566,11,1.516,-1.576,2.041,-0.360,,,,
step,7,0,1.400,-0.525,-1.563,0.566,-0.566,12,1.975,-0.518,2.710,22.683,,,,
step,7,0,1.400,-0.525,-1.563,0.566,-0.566,13,0.478,-0.474,1.481,47.333,,,,
step,7,0,1.400,-0.525,-1.563,0.566,-0.566,14,-0.554,-1.668,0.109,-105.168,,,,
step,8,0,1.601,-0.412,-1.676,0.566,-0.566,0,0.204,-0.251,1.553,66.630,,,,
step,8,0,1.601,-0.412,-1.676,0.566,-0.566,1,0.983,-0.905,1.594,28.947,,,,
step,8,0,1.601,-0.412,-1.676,0.566,-0.566,2,-0.451,-0.633,1.044,92.106,,,,
step,8,0,1.601,-0.412,-1.676,0.566,-0.566,3,0.908,-0.183,1.993,48.508,,,,
step,8,0,1.601,-0.412,-1.676,0.566,-0.566,4,0.129,1.220,2.947,79.413,,,,
step,8,0,1.601,-0.412,-1.676,0.566,-0.566,5,-1.274,-1.265,0.955,154.454,,,,
step,8,0,1.601,-0.412,-1.676,0.566,-0.566,6,-0.474,-1.663,0.063,167.472,,,,
step,8,0,1.601,-0.412,-1.676,0.566,-0.566,7,-0.218,1.571,3.254,86.568,,,,
step,8,0,1.601,-0.412,-1.676,0.566,-0.566,8,-1.269,-1.056,1.057,144.103,,,,
step,8,0,1.601,-0.412,-1.676,0.566,-0.566,9,0.535,1.874,3.674,75.061,,,,
step,8,0,1.601,-0.412,-1.676,0.566,-0.566,10,1.905,-0.613,2.550,24.660,,,,
step,8,0,1.601,-0.412,-1.676,0.566,-0.566,11,1.560,-1.554,1.976,3.550,,,,
step,8,0,1.601,-0.412,-1.676,0.566,-0.566,12,1.975,-0.518,2.654,25.880,,,,
step,8,0,1.601,-0.412,-1.676,0.566,-0.566,13,0.489,-0.486,1.493,52.875,,,,
step,8,0,1.601,-0.412,-1.676,0.566,-0.566,14,-0.554,-1.668,0.142,176.645,,,,
step,9,0,1.800,-0.299,-1.789,0.566,-0.566,0,0.244,-0.277,1.607,70.243,,,,
step,9,0,1.800,-0.299,-1.789,0.566,-0.566,1,0.983,-0.905,1.558,34.612,,,,
step,9,0,1.800,-0.299,-1.789,0.566,-0.566,2,-0.451,-0.633,1.167,97.462,,,,
step,9,0,1.800,-0.299,-1.789,0.566,-0.566,3,0.937,-0.214,2.003,51.887,,,,
step,9,0,1.800,-0.299,-1.789,0.566,-0.566,4,0.034,1.172,2.981,83.575,,,,
step,9,0,1.800,-0.299,-1.789,0.566,-0.566,5,-1.292,-1.288,1.112,153.227,,,,
step,9,0,1.800,-0.299,-1.789,0.566,-0.566,6,-0.474,-1.663,0.216,143.981,,,,
step,9,0,1.800,-0.299,-1.789,0.566,-0.566,7,-0.323,1.611,3.401,90.394,,,,
step,9,0,1.800,-0.299,-1.789,0.566,-0.566,8,-1.269,-1.056,1.216,142.909,,,,
step,9,0,1.800,-0.299,-1.789,0.566,-0.566,9,0.535,1.874,3.757,77.173,,,,
step,9,0,1.800,-0.299,-1.789,0.566,-0.566,10,1.908,-0.617,2.499,27.974,,,,
step,9,0,1.800,-0.299,-1.789,0.566,-0.566,11,1.604,-1.532,1.921,7.706,,,,
step,9,0,1.800,-0.299,-1.789,0.566,-0.566,12,2.027,-0.578,2.623,27.521,,,,
step,9,0,1.800,-0.299,-1.789,0.566,-0.566,13,0.499,-0.498,1.518,58.282,,,,
step,9,0,1.800,-0.299,-1.789,0.566,-0.566,14,-0.554,-1.668,0.282,154.509,,,,
step,10,0,2.001,-0.186,-1.903,0.566,-0.566,0,0.284,-0.304,1.667,73.609,,,,
step,10,0,2.001,-0.186,-1.903,0.566,-0.566,1,0.983,-0.905,1.537,40.490,,,,
step,10,0,2.001,-0.186,-1.903,0.566,-0.566,2,-0.451,-0.633,1.297,101.772,,,,
step,10,0,2.001,-0.186,-1.903,0.566,-0.566,3,0.965,-0.245,2.019,55.223,,,,
step,10,0,2.001,-0.186,-1.903,0.566,-0.566,4,-0.060,1.125,3.030,87.622,,,,
step,10,0,2.001,-0.186,-1.903,0.566,-0.566,5,-1.311,-1.312,1.270,152.305,,,,
step,10,0,2.001,-0.186,-1.903,0.566,-0.566,6,-0.574,-1.678,0.448,149.879,,,,
step,10,0,2.001,-0.186,-1.903,0.566,-0.566,7,-0.428,1.650,3.561,93.888,,,,
step,10,0,2.001,-0.186,-1.903,0.566,-0.566,8,-1.269,-1.056,1.374,141.992,,,,
step,10,0,2.001,-0.186,-1.903,0.566,-0.566,9,0.535,1.874,3.844,79.192,,,,
step,10,0,2.001,-0.186,-1.903,0.566,-0.566,10,1.911,-0.622,2.457,31.412,,,,
step,10,0,2.001,-0.186,-1.903,0.566,-0.566,11,1.564,-1.539,1.788,11.730,,,,
step,10,0,2.001,-0.186,-1.903,0.566,-0.566,12,2.078,-0.637,2.593,29.201,,,,
step,10,0,2.001,-0.186,-1.903,0.566,-0.566,13,0.509,-0.510,1.557,63.467,,,,
step,10,0,2.001,-0.186,-1.903,0.566,-0.566,14,-0.554,-1.668,0.436,147.474,,,,
step,11,0,2.201,-0.073,-2.016,0.566,-0.566,0,0.325,-0.330,1.732,76.731,,,,
step,11,0,2.201,-0.073,-2.016,0.566,-0.566,1,0.983,-0.905,1.533,46.464,,,,
step,11,0,2.201,-0.073,-2.016,0.566,-0.566,2,-0.451,-0.633,1.434,105.278,,,,
step,11,0,2.201,-0.073,-2.016,0.566,-0.566,3,0.994,-0.275,2.042,58.495,,,,
step,11,0,2.201,-0.073,-2.016,0.566,-0.566,4,-0.155,1.077,3.094,91.522,,,,
step,11,0,2.201,-0.073,-2.016,0.566,-0.566,5,-1.329,-1.336,1.428,151.587,,,,
step,11,0,2.201,-0.073,-2.016,0.566,-0.566,6,-0.674,-1.693,0.682,151.739,,,,
step,11,0,2.201,-0.073,-2.016,0.566,-0.566,7,-0.533,1.690,3.734,97.070,,,,
step,11,0,2.201,-0.073,-2.016,0.566,-0.566,8,-1.269,-1.056,1.533,141.264,,,,
step,11,0,2.201,-0.073,-2.016,0.566,-0.566,9,0.535,1.874,3.937,81.119,,,,
step,11,0,2.201,-0.073,-2.016,0.566,-0.566,10,1.915,-0.626,2.425,34.955,,,,
step,11,0,2.201,-0.073,-2.016,0.566,-0.566,11,1.524,-1.546,1.665,16.374,,,,
step,11,0,2.201,-0.073,-2.016,0.566,-0.566,12,2.129,-0.697,2.567,30.917,,,,
step,11,0,2.201,-0.073,-2.016,0.566,-0.566,13,0.520,-0.522,1.607,68.364,,,,
step,11,0,2.201,-0.073,-2.016,0.566,-0.566,14,-0.554,-1.668,0.593,144.136,,,,
step,12,0,2.401,0.040,-2.129,0.566,-0.566,0,0.365,-0.357,1.802,79.619,,,,
step,12,0,2.401,0.040,-2.129,0.566,-0.566,1,1.079,-0.834,1.660,51.254,,,,
step,12,0,2.401,0.040,-2.129,0.566,-0.566,2,-0.451,-0.633,1.575,108.166,,,,
step,12,0,2.401,0.040,-2.129,0.566,-0.566,3,1.022,-0.306,2.071,61.685,,,,
step,12,0,2.401,0.040,-2.129,0.566,-0.566,4,-0.250,1.029,3.171,95.247,,,,
step,12,0,2.401,0.040,-2.129,0.566,-0.566,5,-1.348,-1.360,1.587,151.012,,,,
step,12,0,2.401,0.040,-2.129,0.566,-0.566,6,-0.689,-1.732,0.830,151.445,,,,
step,12,0,2.401,0.040,-2.129,0.566,-0.566,7,-0.638,1.729,3.917,99.963,,,,
step,12,0,2.401,0.040,-2.129,0.566,-0.566,8,-1.269,-1.056,1.692,140.673,,,,
step,12,0,2.401,0.040,-2.129,0.566,-0.566,9,0.535,1.874,4.033,82.955,,,,
step,12,0,2.401,0.040,-2.129,0.566,-0.566,10,1.918,-0.631,2.402,38.581,,,,
step,12,0,2.401,0.040,-2.129,0.566,-0.566,11,1.484,-1.554,1.554,21.716,,,,
step,12,0,2.401,0.040,-2.129,0.566,-0.566,12,2.180,-0.757,2.542,32.668,,,,
step,12,0,2.401,0.040,-2.129,0.566,-0.566,13,0.530,-0.534,1.668,72.933,,,,
step,12,0,2.401,0.040,-2.129,0.566,-0.566,14,-0.554,-1.668,0.752,142.199,,,,
step,13,0,2.601,0.153,-2.242,0.566,-0.566,0,0.405,-0.383,1.876,82.285,,,,
step,13,0,2.601,0.153,-2.242,0.566,-0.566,1,1.175,-0.764,1.797,55.339,,,,
step,13,0,2.601,0.153,-2.242,0.566,-0.566,2,-0.451,-0.633,1.719,110.574,,,,
step,13,0,2.601,0.153,-2.242,0.566,-0.566,3,1.051,-0.336,2.107,64.776,,,,
step,13,0,2.601,0.153,-2.242,0.566,-0.566,4,-0.345,0.981,3.262,98.780,,,,
step,13,0,2.601,0.153,-2.242,0.566,-0.566,5,-1.366,-1.384,1.745,150.542,,,,
step,13,0,2.601,0.153,-2.242,0.566,-0.566,6,-0.704,-1.771,0.978,151.240,,,,
step,13,0,2.601,0.153,-2.242,0.566,-0.566,7,-0.743,1.769,4.110,102.591,,,,
step,13,0,2.601,0.153,-2.242,0.566,-0.566,8,-1.269,-1.056,1.852,140.183,,,,
step,13,0,2.601,0.153,-2.242,0.566,-0.566,9,0.535,1.874,4.133,84.704,,,,
step,13,0,2.601,0.153,-2.242,0.566,-0.566,10,1.921,-0.636,2.389,42.263,,,,
step,13,0,2.601,0.153,-2.242,0.566,-0.566,11,1.444,-1.561,1.460,27.811,,,,
step,13,0,2.601,0.153,-2.242,0.566,-0.566,12,2.232,-0.816,2.520,34.450,,,,
step,13,0,2.601,0.153,-2.242,0.566,-0.566,13,0.540,-0.546,1.740,77.152,,,,
step,13,0,2.601,0.153,-2.242,0.566,-0.566,14,-0.554,-1.668,0.911,140.938,,,,
step,14,0,2.801,0.266,-2.355,0.566,-0.566,0,0.445,-0.409,1.954,84.744,,,,
step,14,0,2.801,0.266,-2.355,0.566,-0.566,1,1.271,-0.694,1.941,58.830,,,,
step,14,0,2.801,0.266,-2.355,0.566,-0.566,2,-0.451,-0.633,1.866,112.606,,,,
step,14,0,2.801,0.266,-2.355,0.566,-0.566,3,1.080,-0.367,2.148,67.756,,,,
step,14,0,2.801,0.266,-2.355,0.566,-0.566,4,-0.439,0.934,3.364,102.110,,,,
step,14,0,2.801,0.266,-2.355,0.566,-0.566,5,-1.385,-1.407,1.904,150.150,,,,
step,14,0,2.801,0.266,-2.355,0.566,-0.566,6,-0.719,-1.811,1.126,151.089,,,,
step,14,0,2.801,0.266,-2.355,0.566,-0.566,7,-0.848,1.808,4.310,104.979,,,,
step,14,0,2.801,0.266,-2.355,0.566,-0.566,8,-1.269,-1.056,2.011,139.772,,,,
step,14,0,2.801,0.266,-2.355,0.566,-0.566,9,0.535,1.874,4.237,86.369,,,,
step,14,0,2.801,0.266,-2.355,0.566,-0.566,10,1.924,-0.640,2.385,45.970,,,,
step,14,0,2.801,0.266,-2.355,0.566,-0.566,11,1.404,-1.568,1.384,34.663,,,,
step,14,0,2.801,0.266,-2.355,0.566,-0.566,12,2.283,-0.876,2.501,36.263,,,,
step,14,0,2.801,0.266,-2.355,0.566,-0.566,13,0.550,-0.558,1.820,81.020,,,,
step,14,0,2.801,0.266,-2.355,0.566,-0.566,14,-0.554,-1.668,1.070,140.052,,,,
step,15,0,3.000,0.414,-2.416,0.739,-0.306,0,0.486,-0.436,1.982,87.932,,,,
step,15,0,3.000,0.414,-2.416,0.739,-0.306,1,1.155,-0.721,1.850,66.406,,,,
step,15,0,3.000,0.414,-2.416,0.739,-0.306,2,-0.451,-0.633,1.982,115.871,,,,
step,15,0,3.000,0.414,-2.416,0.739,-0.306,3,1.108,-0.398,2.135,71.032,,,,
step,15,0,3.000,0.414,-2.416,0.739,-0.306,4,-0.555,0.963,3.516,106.008,,,,
step,15,0,3.000,0.414,-2.416,0.739,-0.306,5,-1.412,-1.516,2.036,153.750,,,,
step,15,0,3.000,0.414,-2.416,0.739,-0.306,6,-0.734,-1.850,1.280,153.758,,,,
step,15,0,3.000,0.414,-2.416,0.739,-0.306,7,-0.953,1.848,4.478,107.772,,,,
step,15,0,3.000,0.414,-2.416,0.739,-0.306,8,-1.269,-1.056,2.164,141.062,,,,
step,15,0,3.000,0.414,-2.416,0.739,-0.306,9,0.535,1.874,4.292,88.391,,,,
step,15,0,3.000,0.414,-2.416,0.739,-0.306,10,1.928,-0.645,2.330,49.496,,,,
step,15,0,3.000,0.414,-2.416,0.739,-0.306,11,1.365,-1.576,1.269,41.505,,,,
step,15,0,3.000,0.414,-2.416,0.739,-0.306,12,2.334,-0.936,2.425,37.642,,,,
step,15,0,3.000,0.414,-2.416,0.739,-0.306,13,0.561,-0.570,1.852,85.464,,,,
step,15,0,3.000,0.414,-2.416,0.739,-0.306,14,-0.554,-1.668,1.224,142.299,,,,
step,16,0,3.200,0.562,-2.478,0.739,-0.306,0,0.515,-0.464,2.014,91.334,,,,
step,16,0,3.200,0.562,-2.478,0.739,-0.306,1,1.038,-0.747,1.794,74.606,,,,
step,16,0,3.200,0.562,-2.478,0.739,-0.306,2,-0.451,-0.633,2.105,118.766,,,,
step,16,0,3.200,0.562,-2.478,0.739,-0.306,3,1.137,-0.428,2.128,74.337,,,,
step,16,0,3.200,0.562,-2.478,0.739,-0.306,4,-0.671,0.993,3.683,109.566,,,,
step,16,0,3.200,0.562,-2.478,0.739,-0.306,5,-1.438,-1.625,2.175,156.903,,,,
step,16,0,3.200,0.562,-2.478,0.739,-0.306,6,-0.749,-1.890,1.437,155.848,,,,
step,16,0,3.200,0.562,-2.478,0.739,-0.306,7,-1.058,1.887,4.656,110.357,,,,
step,16,0,3.200,0.562,-2.478,0.739,-0.306,8,-1.269,-1.056,2.318,142.181,,,,
step,16,0,3.200,0.562,-2.478,0.739,-0.306,9,0.584,1.871,4.348,89.708,,,,
step,16,0,3.200,0.562,-2.478,0.739,-0.306,10,1.932,-0.654,2.281,53.089,,,,
step,16,0,3.200,0.562,-2.478,0.739,-0.306,11,1.325,-1.583,1.176,49.565,,,,
step,16,0,3.200,0.562,-2.478,0.739,-0.306,12,2.385,-0.995,2.350,39.111,,,,
step,16,0,3.200,0.562,-2.478,0.739,-0.306,13,0.557,-0.581,1.897,90.147,,,,
step,16,0,3.200,0.562,-2.478,0.739,-0.306,14,-0.554,-1.668,1.379,144.042,,,,
step,17,0,3.400,0.710,-2.539,0.739,-0.306,0,0.545,-0.493,2.053,94.618,,,,
step,17,0,3.400,0.710,-2.539,0.739,-0.306,1,0.922,-0.774,1.777,83.145,,,,
step,17,0,3.400,0.710,-2.539,0.739,-0.306,2,-0.451,-0.633,2.232,121.337,,,,
step,17,0,3.400,0.710,-2.539,0.739,-0.306,3,1.165,-0.459,2.129,77.651,,,,
step,17,0,3.400,0.710,-2.539,0.739,-0.306,4,-0.788,1.023,3.864,112.805,,,,
step,17,0,3.400,0.710,-2.539,0.739,-0.306,5,-1.465,-1.733,2.319,159.669,,,,
step,17,0,3.400,0.710,-2.539,0.739,-0.306,6,-0.764,-1.929,1.596,157.526,,,,
step,17,0,3.400,0.710,-2.539,0.739,-0.306,7,-1.163,1.927,4.842,112.748,,,,
step,17,0,3.400,0.710,-2.539,0.739,-0.306,8,-1.269,-1.056,2.473,143.160,,,,
step,17,0,3.400,0.710,-2.539,0.739,-0.306,9,0.634,1.868,4.407,90.990,,,,
step,17,0,3.400,0.710,-2.539,0.739,-0.306,10,1.937,-0.663,2.242,56.823,,,,
step,17,0,3.400,0.710,-2.539,0.739,-0.306,11,1.285,-1.590,1.109,58.794,,,,
step,17,0,3.400,0.710,-2.539,0.739,-0.306,12,2.437,-1.055,2.277,40.674,,,,
step,17,0,3.400,0.710,-2.539,0.739,-0.306,13,0.554,-0.592,1.953,94.588,,,,
step,17,0,3.400,0.710,-2.539,0.739,-0.306,14,-0.554,-1.668,1.535,145.433,,,,
step,18,0,3.601,0.858,-2.600,0.739,-0.306,0,0.574,-0.521,2.098,97.770,,,,
step,18,0,3.601,0.858,-2.600,0.739,-0.306,1,0.806,-0.801,1.800,91.659,,,,
step,18,0,3.601,0.858,-2.600,0.739,-0.306,2,-0.451,-0.633,2.363,123.627,,,,
step,18,0,3.601,0.858,-2.600,0.739,-0.306,3,1.194,-0.489,2.137,80.952,,,,
step,18,0,3.601,0.858,-2.600,0.739,-0.306,4,-0.904,1.052,4.055,115.746,,,,
step,18,0,3.601,0.858,-2.600,0.739,-0.306,5,-1.491,-1.842,2.469,162.106,,,,
step,18,0,3.601,0.858,-2.600,0.739,-0.306,6,-0.780,-1.968,1.755,158.899,,,,
step,18,0,3.601,0.858,-2.600,0.739,-0.306,7,-1.268,1.967,5.037,114.957,,,,
step,18,0,3.601,0.858,-2.600,0.739,-0.306,8,-1.269,-1.056,2.628,144.024,,,,
step,18,0,3.601,0.858,-2.600,0.739,-0.306,9,0.690,1.911,4.514,92.125,,,,
