type,step,episode_id,time_s,robot_x,robot_y,robot_vx,robot_vy,agent_i,agent_x,agent_y,dist,angle_deg,collisions,min_dist,episode_steps,episode_time
step,2,0,0.400,-1.410,1.105,0.800,0.000,3,1.304,-1.951,4.087,-48.398,,,,
step,2,0,0.400,-1.410,1.105,0.800,0.000,4,-0.018,1.298,1.405,7.885,,,,
step,2,0,0.400,-1.410,1.105,0.800,0.000,5,1.227,-0.853,3.285,-36.600,,,,
step,2,0,0.400,-1.410,1.105,0.800,0.000,6,0.672,-1.096,3.030,-46.583,,,,
step,2,0,0.400,-1.410,1.105,0.800,0.000,7,-0.466,0.701,1.027,-23.176,,,,
step,2,0,0.400,-1.410,1.105,0.800,0.000,8,-1.245,1.656,0.575,73.338,,,,
step,2,0,0.400,-1.410,1.105,0.800,0.000,9,1.685,0.671,3.126,-7.996,,,,
step,2,0,0.400,-1.410,1.105,0.800,0.000,10,0.403,1.653,1.894,16.796,,,,
step,2,0,0.400,-1.410,1.105,0.800,0.000,11,1.366,1.457,2.799,7.227,,,,
step,2,0,0.400,-1.410,1.105,0.800,0.000,12,1.661,-0.877,3.656,-32.840,,,,
step,2,0,0.400,-1.410,1.105,0.800,0.000,13,-1.857,-1.140,2.289,-101.252,,,,
step,2,0,0.400,-1.410,1.105,0.800,0.000,14,-0.181,-1.403,2.793,-63.898,,,,
step,3,0,0.600,-1.250,1.105,0.800,0.000,0,-1.626,1.899,0.878,115.348,,,,
step,3,0,0.600,-1.250,1.105,0.800,0.000,1,0.161,0.233,1.659,-31.712,,,,
step,3,0,0.600,-1.250,1.105,0.800,0.000,2,-0.913,-0.683,1.819,-79.333,,,,
step,3,0,0.600,-1.250,1.105,0.800,0.000,3,1.309,-1.918,3.961,-49.749,,,,
step,3,0,0.600,-1.250,1.105,0.800,0.000,4,-0.018,1.298,1.247,8.894,,,,
step,3,0,0.600,-1.250,1.105,0.800,0.000,5,1.227,-0.853,3.158,-38.331,,,,
step,3,0,0.600,-1.250,1.105,0.800,0.000,6,0.672,-1.096,2.922,-48.862,,,,
step,3,0,0.600,-1.250,1.105,0.800,0.000,7,-0.466,0.701,0.882,-27.269,,,,
step,3,0,0.600,-1.250,1.105,0.800,0.000,8,-1.245,1.656,0.551,89.504,,,,
step,3,0,0.600,-1.250,1.105,0.800,0.000,9,1.685,0.671,2.967,-8.426,,,,
step,3,0,0.600,-1.250,1.105,0.800,0.000,10,0.403,1.653,1.742,18.317,,,,
step,3,0,0.600,-1.250,1.105,0.800,0.000,11,1.366,1.457,2.640,7.664,,,,
step,3,0,0.600,-1.250,1.105,0.800,0.000,12,1.661,-0.877,3.522,-34.252,,,,
step,3,0,0.600,-1.250,1.105,0.800,0.000,13,-1.857,-1.140,2.325,-105.121,,,,
step,3,0,0.600,-1.250,1.105,0.800,0.000,14,-0.181,-1.403,2.727,-66.919,,,,
step,4,0,0.800,-1.136,1.105,0.571,0.000,0,-1.601,1.908,0.927,120.073,,,,
step,4,0,0.800,-1.136,1.105,0.571,0.000,1,0.138,0.210,1.557,-35.077,,,,
step,4,0,0.800,-1.136,1.105,0.571,0.000,2,-0.913,-0.683,1.802,-82.902,,,,
step,4,0,0.800,-1.136,1.105,0.571,0.000,3,1.315,-1.885,3.866,-50.659,,,,
step,4,0,0.800,-1.136,1.105,0.571,0.000,4,-0.018,1.298,1.134,9.785,,,,
step,4,0,0.800,-1.136,1.105,0.571,0.000,5,1.227,-0.853,3.069,-39.652,,,,
step,4,0,0.800,-1.136,1.105,0.571,0.000,6,0.672,-1.096,2.849,-50.591,,,,
step,4,0,0.800,-1.136,1.105,0.571,0.000,7,-0.466,0.701,0.783,-31.101,,,,
step,4,0,0.800,-1.136,1.105,0.571,0.000,8,-1.255,1.642,0.550,102.520,,,,
step,4,0,0.800,-1.136,1.105,0.571,0.000,9,1.685,0.671,2.854,-8.762,,,,
step,4,0,0.800,-1.136,1.105,0.571,0.000,10,0.403,1.653,1.634,19.575,,,,
step,4,0,0.800,-1.136,1.105,0.571,0.000,11,1.366,1.457,2.527,8.009,,,,
step,4,0,0.800,-1.136,1.105,0.571,0.000,12,1.661,-0.877,3.428,-35.325,,,,
step,4,0,0.800,-1.136,1.105,0.571,0.000,13,-1.857,-1.140,2.358,-107.799,,,,
step,4,0,0.800,-1.136,1.105,0.571,0.000,14,-0.181,-1.403,2.684,-69.160,,,,
step,5,0,1.000,-1.031,1.149,0.527,0.218,0,-1.574,1.893,0.922,126.120,,,,
step,5,0,1.000,-1.031,1.149,0.527,0.218,1,0.115,0.188,1.496,-39.991,,,,
step,5,0,1.000,-1.031,1.149,0.527,0.218,2,-0.913,-0.683,1.835,-86.338,,,,
step,5,0,1.000,-1.031,1.149,0.527,0.218,3,1.412,-1.857,3.873,-50.900,,,,
step,5,0,1.000,-1.031,1.149,0.527,0.218,4,-0.018,1.298,1.023,8.379,,,,
step,5,0,1.000,-1.031,1.149,0.527,0.218,5,1.227,-0.853,3.018,-41.568,,,,
step,5,0,1.000,-1.031,1.149,0.527,0.218,6,0.672,-1.096,2.818,-52.812,,,,
step,5,0,1.000,-1.031,1.149,0.527,0.218,7,-0.526,0.690,0.682,-42.289,,,,
step,5,0,1.000,-1.031,1.149,0.527,0.218,8,-1.265,1.628,0.534,116.068,,,,
step,5,0,1.000,-1.031,1.149,0.527,0.218,9,1.685,0.671,2.758,-9.992,,,,
step,5,0,1.000,-1.031,1.149,0.527,0.218,10,0.403,1.653,1.520,19.356,,,,
step,5,0,1.000,-1.031,1.149,0.527,0.218,11,1.366,1.457,2.417,7.332,,,,
step,5,0,1.000,-1.031,1.149,0.527,0.218,12,1.661,-0.877,3.369,-36.968,,,,
step,5,0,1.000,-1.031,1.149,0.527,0.218,13,-1.857,-1.140,2.433,-109.849,,,,
step,5,0,1.000,-1.031,1.149,0.527,0.218,14,-0.181,-1.403,2.690,-71.591,,,,
step,6,0,1.200,-0.976,1.203,0.271,0.271,0,-1.547,1.879,0.885,130.166,,,,
step,6,0,1.200,-0.976,1.203,0.271,0.271,1,0.092,0.165,1.490,-44.164,,,,
step,6,0,1.200,-0.976,1.203,0.271,0.271,2,-0.913,-0.683,1.887,-88.084,,,,
step,6,0,1.200,-0.976,1.203,0.271,0.271,3,1.509,-1.828,3.920,-50.653,,,,
step,6,0,1.200,-0.976,1.203,0.271,0.271,4,-0.018,1.298,0.963,5.661,,,,
step,6,0,1.200,-0.976,1.203,0.271,0.271,5,1.227,-0.853,3.014,-43.021,,,,
step,6,0,1.200,-0.976,1.203,0.271,0.271,6,0.672,-1.096,2.829,-54.349,,,,
step,6,0,1.200,-0.976,1.203,0.271,0.271,7,-0.587,0.680,0.653,-53.338,,,,
step,6,0,1.200,-0.976,1.203,0.271,0.271,8,-1.275,1.614,0.508,125.961,,,,
step,6,0,1.200,-0.976,1.203,0.271,0.271,9,1.685,0.671,2.714,-11.316,,,,
step,6,0,1.200,-0.976,1.203,0.271,0.271,10,0.403,1.653,1.451,18.048,,,,
step,6,0,1.200,-0.976,1.203,0.271,0.271,11,1.366,1.457,2.357,6.194,,,,
step,6,0,1.200,-0.976,1.203,0.271,0.271,12,1.573,-0.932,3.325,-39.945,,,,
step,6,0,1.200,-0.976,1.203,0.271,0.271,13,-1.857,-1.140,2.503,-110.594,,,,
step,6,0,1.200,-0.976,1.203,0.271,0.271,14,-0.181,-1.403,2.725,-73.031,,,,
step,7,0,1.400,-0.906,1.232,0.354,0.146,0,-1.520,1.865,0.882,134.179,,,,
step,7,0,1.400,-0.906,1.232,0.354,0.146,1,0.129,0.222,1.447,-44.316,,,,
step,7,0,1.400,-0.906,1.232,0.354,0.146,2,-0.913,-0.683,1.915,-90.228,,,,
step,7,0,1.400,-0.906,1.232,0.354,0.146,3,1.606,-1.800,3.938,-50.367,,,,
step,7,0,1.400,-0.906,1.232,0.354,0.146,4,-0.018,1.298,0.890,4.233,,,,
step,7,0,1.400,-0.906,1.232,0.354,0.146,5,1.227,-0.853,2.983,-44.359,,,,
step,7,0,1.400,-0.906,1.232,0.354,0.146,6,0.672,-1.096,2.813,-55.867,,,,
step,7,0,1.400,-0.906,1.232,0.354,0.146,7,-0.647,0.669,0.620,-65.358,,,,
step,7,0,1.400,-0.906,1.232,0.354,0.146,8,-1.285,1.601,0.528,135.824,,,,
step,7,0,1.400,-0.906,1.232,0.354,0.146,9,1.685,0.671,2.651,-12.237,,,,
step,7,0,1.400,-0.906,1.232,0.354,0.146,10,0.403,1.653,1.375,17.800,,,,
step,7,0,1.400,-0.906,1.232,0.354,0.146,11,1.366,1.457,2.283,5.655,,,,
step,7,0,1.400,-0.906,1.232,0.354,0.146,12,1.484,-0.986,3.261,-42.874,,,,
step,7,0,1.400,-0.906,1.232,0.354,0.146,13,-1.857,-1.140,2.556,-111.847,,,,
step,7,0,1.400,-0.906,1.232,0.354,0.146,14,-0.222,-1.412,2.732,-75.497,,,,
step,8,0,1.600,-0.792,1.232,0.571,0.000,0,-1.493,1.850,0.935,138.632,,,,
step,8,0,1.600,-0.792,1.232,0.571,0.000,1,0.166,0.278,1.352,-44.879,,,,
step,8,0,1.600,-0.792,1.232,0.571,0.000,2,-0.913,-0.683,1.919,-93.638,,,,
step,8,0,1.600,-0.792,1.232,0.571,0.000,3,1.703,-1.772,3.905,-50.296,,,,
step,8,0,1.600,-0.792,1.232,0.571,0.000,4,-0.018,1.298,0.776,4.854,,,,
step,8,0,1.600,-0.792,1.232,0.571,0.000,5,1.227,-0.853,2.903,-45.935,,,,
step,8,0,1.600,-0.792,1.232,0.571,0.000,6,0.672,-1.096,2.750,-57.836,,,,
step,8,0,1.600,-0.792,1.232,0.571,0.000,7,-0.708,0.658,0.580,-81.682,,,,
step,8,0,1.600,-0.792,1.232,0.571,0.000,8,-1.295,1.587,0.615,144.826,,,,
step,8,0,1.600,-0.792,1.232,0.571,0.000,9,1.685,0.671,2.540,-12.782,,,,
step,8,0,1.600,-0.792,1.232,0.571,0.000,10,0.403,1.653,1.267,19.378,,,,
step,8,0,1.600,-0.792,1.232,0.571,0.000,11,1.366,1.457,2.170,5.952,,,,
step,8,0,1.600,-0.792,1.232,0.571,0.000,12,1.395,-1.041,3.154,-46.109,,,,
step,8,0,1.600,-0.792,1.232,0.571,0.000,13,-1.857,-1.140,2.600,-114.182,,,,
step,8,0,1.600,-0.792,1.232,0.571,0.000,14,-0.262,-1.421,2.706,-78.715,,,,
step,9,0,1.800,-0.644,1.171,0.739,-0.306,0,-1.466,1.836,1.058,141.059,,,,
step,9,0,1.800,-0.644,1.171,0.739,-0.306,1,0.203,0.335,1.190,-44.620,,,,
step,9,0,1.800,-0.644,1.171,0.739,-0.306,2,-0.913,-0.683,1.873,-98.274,,,,
step,9,0,1.800,-0.644,1.171,0.739,-0.306,3,1.800,-1.744,3.804,-50.025,,,,
step,9,0,1.800,-0.644,1.171,0.739,-0.306,4,-0.018,1.298,0.638,11.467,,,,
step,9,0,1.800,-0.644,1.171,0.739,-0.306,5,1.227,-0.853,2.757,-47.257,,,,
step,9,0,1.800,-0.644,1.171,0.739,-0.306,6,0.672,-1.096,2.621,-59.859,,,,
step,9,0,1.800,-0.644,1.171,0.739,-0.306,7,-0.768,0.647,0.538,-103.351,,,,
step,9,0,1.800,-0.644,1.171,0.739,-0.306,8,-1.304,1.573,0.773,148.685,,,,
step,9,0,1.800,-0.644,1.171,0.739,-0.306,9,1.685,0.671,2.382,-12.133,,,,
step,9,0,1.800,-0.644,1.171,0.739,-0.306,10,0.403,1.653,1.153,24.695,,,,
step,9,0,1.800,-0.644,1.171,0.739,-0.306,11,1.366,1.457,2.030,8.103,,,,
step,9,0,1.800,-0.644,1.171,0.739,-0.306,12,1.307,-1.095,2.990,-49.287,,,,
step,9,0,1.800,-0.644,1.171,0.739,-0.306,13,-1.857,-1.140,2.610,-117.695,,,,
step,9,0,1.800,-0.644,1.171,0.739,-0.306,14,-0.303,-1.430,2.624,-82.528,,,,
step,10,0,2.000,-0.601,1.154,0.212,-0.088,0,-1.440,1.822,1.072,141.448,,,,
step,10,0,2.000,-0.601,1.154,0.212,-0.088,1,0.240,0.392,1.135,-42.141,,,,
step,10,0,2.000,-0.601,1.154,0.212,-0.088,2,-0.913,-0.683,1.863,-99.639,,,,
step,10,0,2.000,-0.601,1.154,0.212,-0.088,3,1.897,-1.716,3.805,-48.951,,,,
step,10,0,2.000,-0.601,1.154,0.212,-0.088,4,-0.018,1.298,0.601,13.908,,,,
step,10,0,2.000,-0.601,1.154,0.212,-0.088,5,1.227,-0.853,2.715,-47.662,,,,
step,10,0,2.000,-0.601,1.154,0.212,-0.088,6,0.672,-1.096,2.585,-60.475,,,,
step,10,0,2.000,-0.601,1.154,0.212,-0.088,7,-0.828,0.637,0.565,-113.710,,,,
step,10,0,2.000,-0.601,1.154,0.212,-0.088,8,-1.314,1.559,0.820,150.357,,,,
step,10,0,2.000,-0.601,1.154,0.212,-0.088,9,1.685,0.671,2.337,-11.931,,,,
step,10,0,2.000,-0.601,1.154,0.212,-0.088,10,0.403,1.653,1.122,26.411,,,,
step,10,0,2.000,-0.601,1.154,0.212,-0.088,11,1.366,1.457,1.991,8.774,,,,
step,10,0,2.000,-0.601,1.154,0.212,-0.088,12,1.218,-1.150,2.935,-51.697,,,,
step,10,0,2.000,-0.601,1.154,0.212,-0.088,13,-1.857,-1.140,2.614,-118.695,,,,
step,10,0,2.000,-0.601,1.154,0.212,-0.088,14,-0.343,-1.439,2.606,-84.308,,,,
step,11,0,2.200,-0.488,1.267,0.566,0.566,0,-1.391,1.830,1.064,148.045,,,,
step,11,0,2.200,-0.488,1.267,0.566,0.566,1,0.277,0.449,1.121,-46.897,,,,
step,11,0,2.200,-0.488,1.267,0.566,0.566,2,-0.913,-0.683,1.995,-102.299,,,,
step,11,0,2.200,-0.488,1.267,0.566,0.566,3,1.994,-1.688,3.859,-49.960,,,,
step,11,0,2.200,-0.488,1.267,0.566,0.566,4,-0.018,1.298,0.471,3.809,,,,
step,11,0,2.200,-0.488,1.267,0.566,0.566,5,1.227,-0.853,2.727,-51.022,,,,
step,11,0,2.200,-0.488,1.267,0.566,0.566,6,0.672,-1.096,2.632,-63.833,,,,
step,11,0,2.200,-0.488,1.267,0.566,0.566,7,-0.889,0.626,0.756,-122.011,,,,
step,11,0,2.200,-0.488,1.267,0.566,0.566,8,-1.324,1.545,0.881,161.559,,,,
step,11,0,2.200,-0.488,1.267,0.566,0.566,9,1.685,0.671,2.254,-15.341,,,,
step,11,0,2.200,-0.488,1.267,0.566,0.566,10,0.403,1.653,0.972,23.402,,,,
step,11,0,2.200,-0.488,1.267,0.566,0.566,11,1.366,1.457,1.864,5.867,,,,
step,11,0,2.200,-0.488,1.267,0.566,0.566,12,1.129,-1.204,2.953,-56.793,,,,
step,11,0,2.200,-0.488,1.267,0.566,0.566,13,-1.857,-1.140,2.768,-119.625,,,,
step,11,0,2.200,-0.488,1.267,0.566,0.566,14,-0.384,-1.448,2.717,-87.789,,,,
episode_summary,11,0,2.200,,,,,,,,,0,9999.900,0,0.001
step,12,1,2.400,-0.496,1.248,-0.039,-0.095,0,-1.343,1.839,1.033,145.098,,,,
step,12,1,2.400,-0.496,1.248,-0.039,-0.095,1,0.314,0.505,1.099,-42.486,,,,
step,12,1,2.400,-0.496,1.248,-0.039,-0.095,2,-0.913,-0.683,1.975,-102.193,,,,
step,12,1,2.400,-0.496,1.248,-0.039,-0.095,3,2.092,-1.660,3.892,-48.330,,,,
step,12,1,2.400,-0.496,1.248,-0.039,-0.095,4,-0.018,1.298,0.481,6.013,,,,
step,12,1,2.400,-0.496,1.248,-0.039,-0.095,5,1.227,-0.853,2.717,-50.640,,,,
step,12,1,2.400,-0.496,1.248,-0.039,-0.095,6,0.672,-1.096,2.619,-63.495,,,,
step,12,1,2.400,-0.496,1.248,-0.039,-0.095,7,-0.949,0.615,0.778,-125.619,,,,
step,12,1,2.400,-0.496,1.248,-0.039,-0.095,8,-1.334,1.532,0.884,161.276,,,,
step,12,1,2.400,-0.496,1.248,-0.039,-0.095,9,1.685,0.671,2.256,-14.822,,,,
step,12,1,2.400,-0.496,1.248,-0.039,-0.095,10,0.421,1.661,1.006,24.244,,,,
step,12,1,2.400,-0.496,1.248,-0.039,-0.095,11,1.366,1.457,1.874,6.422,,,,
step,12,1,2.400,-0.496,1.248,-0.039,-0.095,12,1.040,-1.259,2.940,-58.489,,,,
step,12,1,2.400,-0.496,1.248,-0.039,-0.095,13,-1.857,-1.140,2.748,-119.678,,,,
step,12,1,2.400,-0.496,1.248,-0.039,-0.095,14,-0.424,-1.457,2.706,-88.470,,,,
step,13,1,2.600,-0.504,1.229,-0.039,-0.095,0,-1.295,1.847,1.004,141.974,,,,
step,13,1,2.600,-0.504,1.229,-0.039,-0.095,1,0.351,0.562,1.084,-37.927,,,,
step,13,1,2.600,-0.504,1.229,-0.039,-0.095,2,-0.913,-0.683,1.955,-102.085,,,,
step,13,1,2.600,-0.504,1.229,-0.039,-0.095,3,2.189,-1.632,3.928,-46.729,,,,
step,13,1,2.600,-0.504,1.229,-0.039,-0.095,4,-0.018,1.298,0.491,8.127,,,,
step,13,1,2.600,-0.504,1.229,-0.039,-0.095,5,1.227,-0.853,2.708,-50.255,,,,
step,13,1,2.600,-0.504,1.229,-0.039,-0.095,6,0.672,-1.096,2.605,-63.152,,,,
step,13,1,2.600,-0.504,1.229,-0.039,-0.095,7,-1.010,0.605,0.803,-129.012,,,,
step,13,1,2.600,-0.504,1.229,-0.039,-0.095,8,-1.344,1.518,0.888,160.995,,,,
step,13,1,2.600,-0.504,1.229,-0.039,-0.095,9,1.685,0.671,2.259,-14.304,,,,
step,13,1,2.600,-0.504,1.229,-0.039,-0.095,10,0.438,1.669,1.040,25.031,,,,
step,13,1,2.600,-0.504,1.229,-0.039,-0.095,11,1.366,1.457,1.884,6.970,,,,
step,13,1,2.600,-0.504,1.229,-0.039,-0.095,12,0.952,-1.313,2.929,-60.199,,,,
step,13,1,2.600,-0.504,1.229,-0.039,-0.095,13,-1.857,-1.140,2.727,-119.732,,,,
step,13,1,2.600,-0.504,1.229,-0.039,-0.095,14,-0.464,-1.466,2.695,-89.157,,,,
step,14,1,2.800,-0.512,1.210,-0.039,-0.095,0,-1.247,1.856,0.978,138.676,,,,
step,14,1,2.800,-0.512,1.210,-0.039,-0.095,1,0.388,0.619,1.077,-33.274,,,,
step,14,1,2.800,-0.512,1.210,-0.039,-0.095,2,-0.913,-0.683,1.934,-101.975,,,,
step,14,1,2.800,-0.512,1.210,-0.039,-0.095,3,2.286,-1.604,3.968,-45.158,,,,
step,14,1,2.800,-0.512,1.210,-0.039,-0.095,4,-0.018,1.298,0.502,10.154,,,,
step,14,1,2.800,-0.512,1.210,-0.039,-0.095,5,1.151,-0.854,2.651,-51.134,,,,
step,14,1,2.800,-0.512,1.210,-0.039,-0.095,6,0.663,-1.099,2.590,-63.032,,,,
step,14,1,2.800,-0.512,1.210,-0.039,-0.095,7,-1.070,0.594,0.831,-132.188,,,,
step,14,1,2.800,-0.512,1.210,-0.039,-0.095,8,-1.354,1.504,0.892,160.717,,,,
step,14,1,2.800,-0.512,1.210,-0.039,-0.095,9,1.685,0.671,2.262,-13.787,,,,
step,14,1,2.800,-0.512,1.210,-0.039,-0.095,10,0.456,1.677,1.075,25.768,,,,
step,14,1,2.800,-0.512,1.210,-0.039,-0.095,11,1.366,1.457,1.895,7.513,,,,
step,14,1,2.800,-0.512,1.210,-0.039,-0.095,12,0.863,-1.368,2.921,-61.920,,,,
step,14,1,2.800,-0.512,1.210,-0.039,-0.095,13,-1.857,-1.140,2.707,-119.787,,,,
step,14,1,2.800,-0.512,1.210,-0.039,-0.095,14,-0.505,-1.475,2.685,-89.849,,,,
step,15,1,3.000,-0.625,1.097,-0.566,-0.566,0,-1.199,1.864,0.958,126.759,,,,
step,15,1,3.000,-0.625,1.097,-0.566,-0.566,1,0.425,0.676,1.132,-21.838,,,,
step,15,1,3.000,-0.625,1.097,-0.566,-0.566,2,-0.913,-0.683,1.802,-99.202,,,,
step,15,1,3.000,-0.625,1.097,-0.566,-0.566,3,2.383,-1.575,4.023,-41.615,,,,
step,15,1,3.000,-0.625,1.097,-0.566,-0.566,4,-0.018,1.298,0.640,18.371,,,,
step,15,1,3.000,-0.625,1.097,-0.566,-0.566,5,1.075,-0.855,2.589,-48.931,,,,
step,15,1,3.000,-0.625,1.097,-0.566,-0.566,6,0.653,-1.102,2.543,-59.832,,,,
step,15,1,3.000,-0.625,1.097,-0.566,-0.566,7,-1.131,0.583,0.720,-134.552,,,,
step,15,1,3.000,-0.625,1.097,-0.566,-0.566,8,-1.357,1.507,0.840,150.705,,,,
step,15,1,3.000,-0.625,1.097,-0.566,-0.566,9,1.685,0.671,2.349,-10.448,,,,
step,15,1,3.000,-0.625,1.097,-0.566,-0.566,10,0.474,1.685,1.246,28.175,,,,
step,15,1,3.000,-0.625,1.097,-0.566,-0.566,11,1.366,1.457,2.024,10.271,,,,
step,15,1,3.000,-0.625,1.097,-0.566,-0.566,12,0.774,-1.422,2.882,-60.943,,,,
step,15,1,3.000,-0.625,1.097,-0.566,-0.566,13,-1.857,-1.140,2.553,-118.845,,,,
step,15,1,3.000,-0.625,1.097,-0.566,-0.566,14,-0.545,-1.484,2.582,-88.230,,,,
step,16,1,3.200,-0.654,1.026,-0.146,-0.354,0,-1.150,1.873,0.982,120.353,,,,
step,16,1,3.200,-0.654,1.026,-0.146,-0.354,1,0.400,0.710,1.101,-16.683,,,,
step,16,1,3.200,-0.654,1.026,-0.146,-0.354,2,-0.913,-0.683,1.728,-98.618,,,,
step,16,1,3.200,-0.654,1.026,-0.146,-0.354,3,2.480,-1.547,4.055,-39.385,,,,
step,16,1,3.200,-0.654,1.026,-0.146,-0.354,4,-0.018,1.298,0.692,23.169,,,,
step,16,1,3.200,-0.654,1.026,-0.146,-0.354,5,1.000,-0.856,2.505,-48.684,,,,
step,16,1,3.200,-0.654,1.026,-0.146,-0.354,6,0.643,-1.105,2.495,-58.666,,,,
step,16,1,3.200,-0.654,1.026,-0.146,-0.354,7,-1.191,0.572,0.702,-139.801,,,,
step,16,1,3.200,-0.654,1.026,-0.146,-0.354,8,-1.361,1.511,0.857,145.551,,,,
step,16,1,3.200,-0.654,1.026,-0.146,-0.354,9,1.685,0.671,2.366,-8.635,,,,
step,16,1,3.200,-0.654,1.026,-0.146,-0.354,10,0.491,1.693,1.326,30.222,,,,
step,16,1,3.200,-0.654,1.026,-0.146,-0.354,11,1.366,1.457,2.066,12.056,,,,
step,16,1,3.200,-0.654,1.026,-0.146,-0.354,12,0.686,-1.477,2.839,-61.832,,,,
step,16,1,3.200,-0.654,1.026,-0.146,-0.354,13,-1.908,-1.131,2.495,-120.172,,,,
step,16,1,3.200,-0.654,1.026,-0.146,-0.354,14,-0.614,-1.477,2.503,-89.074,,,,
step,17,1,3.400,-0.684,0.955,-0.146,-0.354,0,-1.102,1.881,1.017,114.316,,,,
step,17,1,3.400,-0.684,0.955,-0.146,-0.354,1,0.375,0.744,1.079,-11.276,,,,
step,17,1,3.400,-0.684,0.955,-0.146,-0.354,2,-0.913,-0.683,1.654,-97.981,,,,
step,17,1,3.400,-0.684,0.955,-0.146,-0.354,3,2.577,-1.519,4.093,-37.192,,,,
step,17,1,3.400,-0.684,0.955,-0.146,-0.354,4,-0.018,1.298,0.749,27.266,,,,
step,17,1,3.400,-0.684,0.955,-0.146,-0.354,5,0.924,-0.857,2.422,-48.420,,,,
step,17,1,3.400,-0.684,0.955,-0.146,-0.354,6,0.633,-1.108,2.447,-57.454,,,,
step,17,1,3.400,-0.684,0.955,-0.146,-0.354,7,-1.251,0.562,0.691,-145.278,,,,
step,17,1,3.400,-0.684,0.955,-0.146,-0.354,8,-1.365,1.514,0.881,140.641,,,,
step,17,1,3.400,-0.684,0.955,-0.146,-0.354,9,1.685,0.671,2.386,-6.850,,,,
step,17,1,3.400,-0.684,0.955,-0.146,-0.354,10,0.509,1.701,1.406,32.036,,,,
step,17,1,3.400,-0.684,0.955,-0.146,-0.354,11,1.366,1.457,2.111,13.768,,,,
step,17,1,3.400,-0.684,0.955,-0.146,-0.354,12,0.597,-1.532,2.797,-62.748,,,,
step,17,1,3.400,-0.684,0.955,-0.146,-0.354,13,-1.960,-1.123,2.438,-121.562,,,,
step,17,1,3.400,-0.684,0.955,-0.146,-0.354,14,-0.683,-1.469,2.424,-89.972,,,,
step,18,1,3.600,-0.713,0.884,-0.146,-0.354,0,-1.054,1.890,1.062,108.737,,,,
step,18,1,3.600,-0.713,0.884,-0.146,-0.354,1,0.349,0.778,1.067,-5.700,,,,
step,18,1,3.600,-0.713,0.884,-0.146,-0.354,2,-0.913,-0.683,1.580,-97.285,,,,
step,18,1,3.600,-0.713,0.884,-0.146,-0.354,3,2.674,-1.491,4.137,-35.043,,,,
step,18,1,3.600,-0.713,0.884,-0.146,-0.354,4,-0.018,1.298,0.809,30.771,,,,
step,18,1,3.600,-0.713,0.884,-0.146,-0.354,5,0.848,-0.858,2.339,-48.138,,,,
step,18,1,3.600,-0.713,0.884,-0.146,-0.354,6,0.623,-1.111,2.402,-56.195,,,,
step,18,1,3.600,-0.713,0.884,-0.146,-0.354,7,-1.312,0.551,0.685,-150.891,,,,
step,18,1,3.600,-0.713,0.884,-0.146,-0.354,8,-1.369,1.517,0.911,136.025,,,,
step,18,1,3.600,-0.713,0.884,-0.146,-0.354,9,1.685,0.671,2.408,-5.095,,,,
step,18,1,3.600,-0.713,0.884,-0.146,-0.354,10,0.526,1.709,1.489,33.652,,,,
step,18,1,3.600,-0.713,0.884,-0.146,-0.354,11,1.366,1.457,2.157,15.408,,,,
