type,step,episode_id,time_s,robot_x,robot_y,robot_vx,robot_vy,agent_i,agent_x,agent_y,dist,angle_deg,collisions,min_dist,episode_steps,episode_time
step,1,0,0.200,1.865,-1.294,-0.000,-0.800,0,-0.245,-1.418,2.113,-176.622,,,,
step,1,0,0.200,1.865,-1.294,-0.000,-0.800,1,-0.821,-0.337,2.851,160.406,,,,
step,1,0,0.200,1.865,-1.294,-0.000,-0.800,2,-1.302,-1.367,3.168,-178.675,,,,
step,1,0,0.200,1.865,-1.294,-0.000,-0.800,3,-1.140,-1.102,3.011,176.353,,,,
step,1,0,0.200,1.865,-1.294,-0.000,-0.800,4,-0.408,-1.908,2.355,-164.869,,,,
step,1,0,0.200,1.865,-1.294,-0.000,-0.800,5,1.280,1.219,2.580,103.102,,,,
step,1,0,0.200,1.865,-1.294,-0.000,-0.800,6,-0.620,1.706,3.895,129.636,,,,
step,1,0,0.200,1.865,-1.294,-0.000,-0.800,7,1.059,1.350,2.763,106.954,,,,
step,1,0,0.200,1.865,-1.294,-0.000,-0.800,8,1.367,-0.531,0.911,123.126,,,,
step,1,0,0.200,1.865,-1.294,-0.000,-0.800,9,-0.625,-0.003,2.805,152.601,,,,
step,1,0,0.200,1.865,-1.294,-0.000,-0.800,10,-0.689,0.131,2.925,150.844,,,,
step,1,0,0.200,1.865,-1.294,-0.000,-0.800,11,-1.038,-0.690,2.965,168.247,,,,
step,1,0,0.200,1.865,-1.294,-0.000,-0.800,12,1.741,-0.897,0.416,107.327,,,,
step,1,0,0.200,1.865,-1.294,-0.000,-0.800,13,0.611,-2.006,1.443,-150.397,,,,
step,1,0,0.200,1.865,-1.294,-0.000,-0.800,14,0.525,-0.972,1.378,166.490,,,,
step,2,0,0.400,1.926,-1.442,0.306,-0.739,0,-0.245,-1.418,2.171,179.385,,,,
step,2,0,0.400,1.926,-1.442,0.306,-0.739,1,-0.816,-0.334,2.958,158.016,,,,
step,2,0,0.400,1.926,-1.442,0.306,-0.739,2,-1.302,-1.367,3.229,178.677,,,,
step,2,0,0.400,1.926,-1.442,0.306,-0.739,3,-1.140,-1.102,3.085,173.684,,,,
step,2,0,0.400,1.926,-1.442,0.306,-0.739,4,-0.408,-1.908,2.381,-168.690,,,,
step,2,0,0.400,1.926,-1.442,0.306,-0.739,5,1.280,1.219,2.738,103.649,,,,
step,2,0,0.400,1.926,-1.442,0.306,-0.739,6,-0.620,1.706,4.048,128.969,,,,
step,2,0,0.400,1.926,-1.442,0.306,-0.739,7,1.059,1.350,2.923,107.257,,,,
step,2,0,0.400,1.926,-1.442,0.306,-0.739,8,1.367,-0.531,1.068,121.543,,,,
step,2,0,0.400,1.926,-1.442,0.306,-0.739,9,-0.625,-0.003,2.929,150.585,,,,
step,2,0,0.400,1.926,-1.442,0.306,-0.739,10,-0.669,0.142,3.040,148.604,,,,
step,2,0,0.400,1.926,-1.442,0.306,-0.739,11,-1.060,-0.694,3.078,165.945,,,,
step,2,0,0.400,1.926,-1.442,0.306,-0.739,12,1.741,-0.897,0.575,108.765,,,,
step,2,0,0.400,1.926,-1.442,0.306,-0.739,13,0.632,-2.025,1.420,-155.758,,,,
step,2,0,0.400,1.926,-1.442,0.306,-0.739,14,0.525,-0.972,1.478,161.466,,,,
step,3,0,0.600,1.926,-1.602,-0.000,-0.800,0,-0.245,-1.418,2.179,175.174,,,,
step,3,0,0.600,1.926,-1.602,-0.000,-0.800,1,-0.811,-0.331,3.018,155.107,,,,
step,3,0,0.600,1.926,-1.602,-0.000,-0.800,2,-1.302,-1.367,3.237,175.844,,,,
step,3,0,0.600,1.926,-1.602,-0.000,-0.800,3,-1.140,-1.102,3.107,170.750,,,,
step,3,0,0.600,1.926,-1.602,-0.000,-0.800,4,-0.408,-1.908,2.355,-172.511,,,,
step,3,0,0.600,1.926,-1.602,-0.000,-0.800,5,1.270,1.169,2.847,103.322,,,,
step,3,0,0.600,1.926,-1.602,-0.000,-0.800,6,-0.620,1.706,4.174,127.588,,,,
step,3,0,0.600,1.926,-1.602,-0.000,-0.800,7,1.059,1.350,3.076,106.373,,,,
step,3,0,0.600,1.926,-1.602,-0.000,-0.800,8,1.369,-0.529,1.209,117.443,,,,
step,3,0,0.600,1.926,-1.602,-0.000,-0.800,9,-0.625,-0.003,3.011,147.932,,,,
step,3,0,0.600,1.926,-1.602,-0.000,-0.800,10,-0.649,0.154,3.116,145.724,,,,
step,3,0,0.600,1.926,-1.602,-0.000,-0.800,11,-1.081,-0.698,3.140,163.283,,,,
step,3,0,0.600,1.926,-1.602,-0.000,-0.800,12,1.741,-0.897,0.728,104.712,,,,
step,3,0,0.600,1.926,-1.602,-0.000,-0.800,13,0.652,-2.043,1.348,-160.897,,,,
step,3,0,0.600,1.926,-1.602,-0.000,-0.800,14,0.525,-0.972,1.536,155.799,,,,
step,4,0,0.800,1.865,-1.749,-0.306,-0.739,0,-0.245,-1.418,2.135,171.080,,,,
step,4,0,0.800,1.865,-1.749,-0.306,-0.739,1,-0.807,-0.328,3.026,151.985,,,,
step,4,0,0.800,1.865,-1.749,-0.306,-0.739,2,-1.302,-1.367,3.190,173.115,,,,
step,4,0,0.800,1.865,-1.749,-0.306,-0.739,3,-1.140,-1.102,3.074,167.846,,,,
step,4,0,0.800,1.865,-1.749,-0.306,-0.739,4,-0.408,-1.908,2.279,-175.997,,,,
step,4,0,0.800,1.865,-1.749,-0.306,-0.739,5,1.260,1.119,2.932,101.906,,,,
step,4,0,0.800,1.865,-1.749,-0.306,-0.739,6,-0.676,1.614,4.216,127.069,,,,
step,4,0,0.800,1.865,-1.749,-0.306,-0.739,7,1.059,1.350,3.202,104.576,,,,
step,4,0,0.800,1.865,-1.749,-0.306,-0.739,8,1.371,-0.527,1.318,111.998,,,,
step,4,0,0.800,1.865,-1.749,-0.306,-0.739,9,-0.625,-0.003,3.042,144.959,,,,
step,4,0,0.800,1.865,-1.749,-0.306,-0.739,10,-0.655,0.038,3.090,144.659,,,,
step,4,0,0.800,1.865,-1.749,-0.306,-0.739,11,-1.103,-0.703,3.147,160.572,,,,
step,4,0,0.800,1.865,-1.749,-0.306,-0.739,12,1.741,-0.897,0.861,98.262,,,,
step,4,0,0.800,1.865,-1.749,-0.306,-0.739,13,0.673,-2.061,1.232,-165.349,,,,
step,4,0,0.800,1.865,-1.749,-0.306,-0.739,14,0.524,-0.971,1.550,149.868,,,,
step,5,0,1.000,1.804,-1.897,-0.306,-0.739,0,-0.245,-1.418,2.104,166.840,,,,
step,5,0,1.000,1.804,-1.897,-0.306,-0.739,1,-0.802,-0.325,3.043,148.889,,,,
step,5,0,1.000,1.804,-1.897,-0.306,-0.739,2,-1.302,-1.367,3.151,170.312,,,,
step,5,0,1.000,1.804,-1.897,-0.306,-0.739,3,-1.140,-1.102,3.049,164.887,,,,
step,5,0,1.000,1.804,-1.897,-0.306,-0.739,4,-0.408,-1.908,2.212,-179.709,,,,
step,5,0,1.000,1.804,-1.897,-0.306,-0.739,5,1.250,1.070,3.018,100.571,,,,
step,5,0,1.000,1.804,-1.897,-0.306,-0.739,6,-0.733,1.523,4.258,126.561,,,,
step,5,0,1.000,1.804,-1.897,-0.306,-0.739,7,1.059,1.350,3.331,102.916,,,,
step,5,0,1.000,1.804,-1.897,-0.306,-0.739,8,1.373,-0.525,1.438,107.425,,,,
step,5,0,1.000,1.804,-1.897,-0.306,-0.739,9,-0.625,-0.003,3.080,142.053,,,,
step,5,0,1.000,1.804,-1.897,-0.306,-0.739,10,-0.728,0.039,3.187,142.596,,,,
step,5,0,1.000,1.804,-1.897,-0.306,-0.739,11,-1.124,-0.707,3.161,157.878,,,,
step,5,0,1.000,1.804,-1.897,-0.306,-0.739,12,1.740,-0.897,1.002,93.630,,,,
step,5,0,1.000,1.804,-1.897,-0.306,-0.739,13,0.694,-2.079,1.125,-170.688,,,,
step,5,0,1.000,1.804,-1.897,-0.306,-0.739,14,0.524,-0.971,1.580,144.103,,,,
step,6,0,1.200,1.743,-2.045,-0.306,-0.739,0,-0.245,-1.418,2.084,162.495,,,,
step,6,0,1.200,1.743,-2.045,-0.306,-0.739,1,-0.797,-0.322,3.069,145.836,,,,
step,6,0,1.200,1.743,-2.045,-0.306,-0.739,2,-1.302,-1.367,3.119,167.445,,,,
step,6,0,1.200,1.743,-2.045,-0.306,-0.739,3,-1.140,-1.102,3.033,161.888,,,,
step,6,0,1.200,1.743,-2.045,-0.306,-0.739,4,-0.408,-1.908,2.155,176.367,,,,
step,6,0,1.200,1.743,-2.045,-0.306,-0.739,5,1.240,1.020,3.106,99.311,,,,
step,6,0,1.200,1.743,-2.045,-0.306,-0.739,6,-0.789,1.431,4.300,126.063,,,,
step,6,0,1.200,1.743,-2.045,-0.306,-0.739,7,1.059,1.350,3.463,101.382,,,,
step,6,0,1.200,1.743,-2.045,-0.306,-0.739,8,1.375,-0.523,1.566,103.576,,,,
step,6,0,1.200,1.743,-2.045,-0.306,-0.739,9,-0.625,-0.003,3.127,139.226,,,,
step,6,0,1.200,1.743,-2.045,-0.306,-0.739,10,-0.801,0.040,3.289,140.658,,,,
step,6,0,1.200,1.743,-2.045,-0.306,-0.739,11,-1.146,-0.727,3.176,155.478,,,,
step,6,0,1.200,1.743,-2.045,-0.306,-0.739,12,1.739,-0.897,1.148,90.157,,,,
step,6,0,1.200,1.743,-2.045,-0.306,-0.739,13,0.715,-2.097,1.029,-177.084,,,,
step,6,0,1.200,1.743,-2.045,-0.306,-0.739,14,0.523,-0.970,1.626,138.607,,,,
step,7,0,1.401,1.743,-1.885,0.000,0.800,0,-0.245,-1.418,2.041,166.782,,,,
step,7,0,1.401,1.743,-1.885,0.000,0.800,1,-0.792,-0.318,2.980,148.279,,,,
step,7,0,1.401,1.743,-1.885,0.000,0.800,2,-1.302,-1.367,3.088,170.343,,,,
step,7,0,1.401,1.743,-1.885,0.000,0.800,3,-1.140,-1.102,2.987,164.806,,,,
step,7,0,1.401,1.743,-1.885,0.000,0.800,4,-0.408,-1.908,2.151,-179.376,,,,
step,7,0,1.401,1.743,-1.885,0.000,0.800,5,1.230,0.970,2.901,100.177,,,,
step,7,0,1.401,1.743,-1.885,0.000,0.800,6,-0.845,1.340,4.135,128.748,,,,
step,7,0,1.401,1.743,-1.885,0.000,0.800,7,1.059,1.350,3.306,101.929,,,,
step,7,0,1.401,1.743,-1.885,0.000,0.800,8,1.377,-0.521,1.413,105.005,,,,
step,7,0,1.401,1.743,-1.885,0.000,0.800,9,-0.625,-0.003,3.025,141.521,,,,
step,7,0,1.401,1.743,-1.885,0.000,0.800,10,-0.874,0.041,3.249,143.641,,,,
step,7,0,1.401,1.743,-1.885,0.000,0.800,11,-1.169,-0.747,3.126,158.653,,,,
step,7,0,1.401,1.743,-1.885,0.000,0.800,12,1.739,-0.897,0.988,90.236,,,,
step,7,0,1.401,1.743,-1.885,0.000,0.800,13,0.736,-2.116,1.033,-167.103,,,,
step,7,0,1.401,1.743,-1.885,0.000,0.800,14,0.522,-0.969,1.526,143.120,,,,
step,8,0,1.600,1.681,-2.033,-0.306,-0.739,0,-0.245,-1.418,2.022,162.302,,,,
step,8,0,1.600,1.681,-2.033,-0.306,-0.739,1,-0.787,-0.315,3.007,145.168,,,,
step,8,0,1.600,1.681,-2.033,-0.306,-0.739,2,-1.302,-1.367,3.057,167.418,,,,
step,8,0,1.600,1.681,-2.033,-0.306,-0.739,3,-1.225,-1.132,3.043,162.781,,,,
step,8,0,1.600,1.681,-2.033,-0.306,-0.739,4,-0.408,-1.908,2.093,176.593,,,,
step,8,0,1.600,1.681,-2.033,-0.306,-0.739,5,1.220,0.920,2.989,98.879,,,,
step,8,0,1.600,1.681,-2.033,-0.306,-0.739,6,-0.902,1.248,4.176,128.213,,,,
step,8,0,1.600,1.681,-2.033,-0.306,-0.739,7,1.059,1.350,3.439,100.422,,,,
step,8,0,1.600,1.681,-2.033,-0.306,-0.739,8,1.379,-0.518,1.544,101.300,,,,
step,8,0,1.600,1.681,-2.033,-0.306,-0.739,9,-0.625,-0.003,3.073,138.652,,,,
step,8,0,1.600,1.681,-2.033,-0.306,-0.739,10,-0.946,0.042,3.348,141.707,,,,
step,8,0,1.600,1.681,-2.033,-0.306,-0.739,11,-1.191,-0.767,3.138,156.222,,,,
step,8,0,1.600,1.681,-2.033,-0.306,-0.739,12,1.738,-0.897,1.137,87.165,,,,
step,8,0,1.600,1.681,-2.033,-0.306,-0.739,13,0.756,-2.134,0.930,-173.771,,,,
step,8,0,1.600,1.681,-2.033,-0.306,-0.739,14,0.521,-0.969,1.574,137.468,,,,
step,9,0,1.800,1.681,-1.873,0.000,0.800,0,-0.242,-1.447,1.970,167.520,,,,
step,9,0,1.800,1.681,-1.873,0.000,0.800,1,-0.782,-0.312,2.916,147.642,,,,
step,9,0,1.800,1.681,-1.873,0.000,0.800,2,-1.302,-1.367,3.026,170.376,,,,
step,9,0,1.800,1.681,-1.873,0.000,0.800,3,-1.175,-1.031,2.977,163.574,,,,
step,9,0,1.800,1.681,-1.873,0.000,0.800,4,-0.408,-1.908,2.090,-179.024,,,,
step,9,0,1.800,1.681,-1.873,0.000,0.800,5,1.210,0.870,2.783,99.749,,,,
step,9,0,1.800,1.681,-1.873,0.000,0.800,6,-0.958,1.156,4.018,131.066,,,,
step,9,0,1.800,1.681,-1.873,0.000,0.800,7,1.059,1.350,3.282,100.927,,,,
step,9,0,1.800,1.681,-1.873,0.000,0.800,8,1.381,-0.516,1.389,102.500,,,,
step,9,0,1.800,1.681,-1.873,0.000,0.800,9,-0.625,-0.003,2.969,140.970,,,,
step,9,0,1.800,1.681,-1.873,0.000,0.800,10,-1.019,0.043,3.311,144.647,,,,
step,9,0,1.800,1.681,-1.873,0.000,0.800,11,-1.213,-0.788,3.091,159.445,,,,
step,9,0,1.800,1.681,-1.873,0.000,0.800,12,1.737,-0.897,0.977,86.756,,,,
step,9,0,1.800,1.681,-1.873,0.000,0.800,13,0.748,-2.071,0.954,-168.042,,,,
step,9,0,1.800,1.681,-1.873,0.000,0.800,14,0.521,-0.968,1.472,142.065,,,,
step,10,0,2.000,1.620,-2.021,-0.306,-0.739,0,-0.239,-1.476,1.937,163.675,,,,
step,10,0,2.000,1.620,-2.021,-0.306,-0.739,1,-0.777,-0.309,2.946,144.471,,,,
step,10,0,2.000,1.620,-2.021,-0.306,-0.739,2,-1.302,-1.367,2.994,167.390,,,,
step,10,0,2.000,1.620,-2.021,-0.306,-0.739,3,-1.124,-0.930,2.953,158.319,,,,
step,10,0,2.000,1.620,-2.021,-0.306,-0.739,4,-0.408,-1.908,2.031,176.834,,,,
step,10,0,2.000,1.620,-2.021,-0.306,-0.739,5,1.200,0.821,2.872,98.411,,,,
step,10,0,2.000,1.620,-2.021,-0.306,-0.739,6,-1.014,1.065,4.057,130.492,,,,
step,10,0,2.000,1.620,-2.021,-0.306,-0.739,7,1.136,1.375,3.430,98.114,,,,
step,10,0,2.000,1.620,-2.021,-0.306,-0.739,8,1.383,-0.514,1.525,98.964,,,,
step,10,0,2.000,1.620,-2.021,-0.306,-0.739,9,-0.625,-0.003,3.019,138.058,,,,
step,10,0,2.000,1.620,-2.021,-0.306,-0.739,10,-1.092,0.044,3.408,142.718,,,,
step,10,0,2.000,1.620,-2.021,-0.306,-0.739,11,-1.235,-0.808,3.102,156.983,,,,
step,10,0,2.000,1.620,-2.021,-0.306,-0.739,12,1.736,-0.897,1.130,84.125,,,,
step,10,0,2.000,1.620,-2.021,-0.306,-0.739,13,0.739,-2.007,0.881,179.130,,,,
step,10,0,2.000,1.620,-2.021,-0.306,-0.739,14,0.520,-0.967,1.523,136.252,,,,
step,11,0,2.200,1.681,-2.168,0.306,-0.739,0,-0.236,-1.505,2.029,160.916,,,,
step,11,0,2.200,1.681,-2.168,0.306,-0.739,1,-0.772,-0.306,3.081,142.794,,,,
step,11,0,2.200,1.681,-2.168,0.306,-0.739,2,-1.302,-1.367,3.089,164.962,,,,
step,11,0,2.200,1.681,-2.168,0.306,-0.739,3,-1.074,-0.828,3.064,154.062,,,,
step,11,0,2.200,1.681,-2.168,0.306,-0.739,4,-0.408,-1.908,2.106,172.907,,,,
step,11,0,2.200,1.681,-2.168,0.306,-0.739,5,1.190,0.771,2.980,99.491,,,,
step,11,0,2.200,1.681,-2.168,0.306,-0.739,6,-1.071,0.973,4.177,131.218,,,,
step,11,0,2.200,1.681,-2.168,0.306,-0.739,7,1.213,1.400,3.599,97.479,,,,
step,11,0,2.200,1.681,-2.168,0.306,-0.739,8,1.384,-0.512,1.683,100.164,,,,
step,11,0,2.200,1.681,-2.168,0.306,-0.739,9,-0.625,-0.003,3.164,136.808,,,,
step,11,0,2.200,1.681,-2.168,0.306,-0.739,10,-1.165,0.045,3.605,142.126,,,,
step,11,0,2.200,1.681,-2.168,0.306,-0.739,11,-1.257,-0.828,3.230,155.477,,,,
step,11,0,2.200,1.681,-2.168,0.306,-0.739,12,1.735,-0.897,1.273,87.592,,,,
step,11,0,2.200,1.681,-2.168,0.306,-0.739,13,0.731,-1.944,0.977,166.714,,,,
step,11,0,2.200,1.681,-2.168,0.306,-0.739,14,0.519,-0.967,1.672,134.045,,,,
step,12,0,2.400,1.743,-2.316,0.306,-0.739,0,-0.234,-1.534,2.125,158.402,,,,
step,12,0,2.400,1.743,-2.316,0.306,-0.739,1,-0.767,-0.302,3.218,141.259,,,,
step,12,0,2.400,1.743,-2.316,0.306,-0.739,2,-1.302,-1.367,3.189,162.682,,,,
step,12,0,2.400,1.743,-2.316,0.306,-0.739,3,-1.023,-0.727,3.190,150.121,,,,
step,12,0,2.400,1.743,-2.316,0.306,-0.739,4,-0.416,-1.987,2.183,171.325,,,,
step,12,0,2.400,1.743,-2.316,0.306,-0.739,5,1.180,0.721,3.089,100.495,,,,
step,12,0,2.400,1.743,-2.316,0.306,-0.739,6,-1.127,0.882,4.297,131.904,,,,
step,12,0,2.400,1.743,-2.316,0.306,-0.739,7,1.290,1.426,3.769,96.902,,,,
step,12,0,2.400,1.743,-2.316,0.306,-0.739,8,1.398,-0.474,1.874,100.589,,,,
step,12,0,2.400,1.743,-2.316,0.306,-0.739,9,-0.625,-0.003,3.310,135.668,,,,
step,12,0,2.400,1.743,-2.316,0.306,-0.739,10,-1.237,0.046,3.803,141.595,,,,
step,12,0,2.400,1.743,-2.316,0.306,-0.739,11,-1.230,-0.801,3.337,152.983,,,,
step,12,0,2.400,1.743,-2.316,0.306,-0.739,12,1.734,-0.897,1.419,90.351,,,,
step,12,0,2.400,1.743,-2.316,0.306,-0.739,13,0.722,-1.881,1.109,156.884,,,,
step,12,0,2.400,1.743,-2.316,0.306,-0.739,14,0.518,-0.966,1.823,132.200,,,,
step,13,0,2.600,1.743,-2.476,-0.000,-0.800,0,-0.231,-1.563,2.175,155.162,,,,
step,13,0,2.600,1.743,-2.476,-0.000,-0.800,1,-0.762,-0.299,3.319,139.008,,,,
step,13,0,2.600,1.743,-2.476,-0.000,-0.800,2,-1.302,-1.367,3.240,159.980,,,,
step,13,0,2.600,1.743,-2.476,-0.000,-0.800,3,-0.973,-0.626,3.286,145.730,,,,
step,13,0,2.600,1.743,-2.476,-0.000,-0.800,4,-0.423,-2.066,2.205,169.261,,,,
step,13,0,2.600,1.743,-2.476,-0.000,-0.800,5,1.170,0.671,3.199,100.312,,,,
step,13,0,2.600,1.743,-2.476,-0.000,-0.800,6,-1.184,0.790,4.385,131.855,,,,
step,13,0,2.600,1.743,-2.476,-0.000,-0.800,7,1.366,1.451,3.945,95.471,,,,
step,13,0,2.600,1.743,-2.476,-0.000,-0.800,8,1.412,-0.435,2.068,99.204,,,,
step,13,0,2.600,1.743,-2.476,-0.000,-0.800,9,-0.625,-0.003,3.424,133.752,,,,
step,13,0,2.600,1.743,-2.476,-0.000,-0.800,10,-1.310,0.047,3.961,140.424,,,,
step,13,0,2.600,1.743,-2.476,-0.000,-0.800,11,-1.203,-0.773,3.403,149.964,,,,
step,13,0,2.600,1.743,-2.476,-0.000,-0.800,12,1.733,-0.897,1.579,90.349,,,,
step,13,0,2.600,1.743,-2.476,-0.000,-0.800,13,0.714,-1.818,1.222,147.369,,,,
step,13,0,2.600,1.743,-2.476,-0.000,-0.800,14,0.481,-0.932,1.995,129.248,,,,
step,14,0,2.800,1.681,-2.624,-0.306,-0.739,0,-0.228,-1.592,2.171,151.602,,,,
step,14,0,2.800,1.681,-2.624,-0.306,-0.739,1,-0.758,-0.296,3.372,136.333,,,,
step,14,0,2.800,1.681,-2.624,-0.306,-0.739,2,-1.302,-1.367,3.237,157.150,,,,
step,14,0,2.800,1.681,-2.624,-0.306,-0.739,3,-0.923,-0.525,3.345,141.123,,,,
step,14,0,2.800,1.681,-2.624,-0.306,-0.739,4,-0.431,-2.144,2.166,167.195,,,,
step,14,0,2.800,1.681,-2.624,-0.306,-0.739,5,1.160,0.621,3.287,99.128,,,,
step,14,0,2.800,1.681,-2.624,-0.306,-0.739,6,-1.240,0.699,4.424,131.323,,,,
step,14,0,2.800,1.681,-2.624,-0.306,-0.739,7,1.443,1.476,4.107,93.323,,,,
step,14,0,2.800,1.681,-2.624,-0.306,-0.739,8,1.426,-0.397,2.242,96.551,,,,
step,14,0,2.800,1.681,-2.624,-0.306,-0.739,9,-0.625,-0.003,3.492,131.348,,,,
step,14,0,2.800,1.681,-2.624,-0.306,-0.739,10,-1.383,0.048,4.066,138.910,,,,
step,14,0,2.800,1.681,-2.624,-0.306,-0.739,11,-1.176,-0.746,3.420,146.681,,,,
step,14,0,2.800,1.681,-2.624,-0.306,-0.739,12,1.732,-0.897,1.728,88.319,,,,
step,14,0,2.800,1.681,-2.624,-0.306,-0.739,13,0.705,-1.754,1.308,138.297,,,,
step,14,0,2.800,1.681,-2.624,-0.306,-0.739,14,0.443,-0.897,2.125,125.643,,,,
step,15,0,3.000,1.620,-2.772,-0.306,-0.739,0,-0.225,-1.621,2.175,148.043,,,,
step,15,0,3.000,1.620,-2.772,-0.306,-0.739,1,-0.753,-0.293,3.432,133.746,,,,
step,15,0,3.000,1.620,-2.772,-0.306,-0.739,2,-1.311,-1.347,3.259,154.082,,,,
step,15,0,3.000,1.620,-2.772,-0.306,-0.739,3,-0.872,-0.423,3.424,136.702,,,,
step,15,0,3.000,1.620,-2.772,-0.306,-0.739,4,-0.438,-2.223,2.131,165.058,,,,
step,15,0,3.000,1.620,-2.772,-0.306,-0.739,5,1.150,0.572,3.376,98.006,,,,
step,15,0,3.000,1.620,-2.772,-0.306,-0.739,6,-1.296,0.607,4.463,130.799,,,,
step,15,0,3.000,1.620,-2.772,-0.306,-0.739,7,1.520,1.501,4.275,91.341,,,,
step,15,0,3.000,1.620,-2.772,-0.306,-0.739,8,1.439,-0.359,2.420,94.284,,,,
step,15,0,3.000,1.620,-2.772,-0.306,-0.739,9,-0.625,-0.003,3.565,129.040,,,,
step,15,0,3.000,1.620,-2.772,-0.306,-0.739,10,-1.456,0.049,4.174,137.474,,,,
step,15,0,3.000,1.620,-2.772,-0.306,-0.739,11,-1.149,-0.718,3.448,143.441,,,,
step,15,0,3.000,1.620,-2.772,-0.306,-0.739,12,1.731,-0.897,1.878,86.612,,,,
step,15,0,3.000,1.620,-2.772,-0.306,-0.739,13,0.697,-1.691,1.422,130.509,,,,
step,15,0,3.000,1.620,-2.772,-0.306,-0.739,14,0.405,-0.863,2.263,122.467,,,,
step,16,0,3.200,1.620,-2.932,-0.000,-0.800,0,-0.206,-1.576,2.274,143.407,,,,
step,16,0,3.200,1.620,-2.932,-0.000,-0.800,1,-0.748,-0.290,3.548,131.867,,,,
step,16,0,3.200,1.620,-2.932,-0.000,-0.800,2,-1.321,-1.328,3.350,151.389,,,,
step,16,0,3.200,1.620,-2.932,-0.000,-0.800,3,-0.822,-0.322,3.574,133.098,,,,
step,16,0,3.200,1.620,-2.932,-0.000,-0.800,4,-0.443,-2.225,2.181,161.096,,,,
step,16,0,3.200,1.620,-2.932,-0.000,-0.800,5,1.149,0.581,3.545,97.639,,,,
step,16,0,3.200,1.620,-2.932,-0.000,-0.800,6,-1.353,0.515,4.552,130.774,,,,
step,16,0,3.200,1.620,-2.932,-0.000,-0.800,7,1.597,1.527,4.459,90.299,,,,
step,16,0,3.200,1.620,-2.932,-0.000,-0.800,8,1.453,-0.320,2.617,93.659,,,,
step,16,0,3.200,1.620,-2.932,-0.000,-0.800,9,-0.625,-0.003,3.691,127.475,,,,
step,16,0,3.200,1.620,-2.932,-0.000,-0.800,10,-1.529,0.050,4.337,136.556,,,,
step,16,0,3.200,1.620,-2.932,-0.000,-0.800,11,-1.122,-0.691,3.542,140.745,,,,
step,16,0,3.200,1.620,-2.932,-0.000,-0.800,12,1.730,-0.897,2.038,86.904,,,,
step,16,0,3.200,1.620,-2.932,-0.000,-0.800,13,0.688,-1.628,1.603,125.552,,,,
step,16,0,3.200,1.620,-2.932,-0.000,-0.800,14,0.368,-0.828,2.448,120.767,,,,
step,17,0,3.400,1.620,-3.092,-0.000,-0.800,0,-0.186,-1.532,2.387,139.183,,,,
step,17,0,3.400,1.620,-3.092,-0.000,-0.800,1,-0.743,-0.287,3.668,130.108,,,,
step,17,0,3.400,1.620,-3.092,-0.000,-0.800,2,-1.330,-1.308,3.448,148.843,,,,
step,17,0,3.400,1.620,-3.092,-0.000,-0.800,3,-0.841,-0.257,3.754,130.960,,,,
step,17,0,3.400,1.620,-3.092,-0.000,-0.800,4,-0.395,-2.294,2.167,158.398,,,,
step,17,0,3.400,1.620,-3.092,-0.000,-0.800,5,1.148,0.591,3.713,97.304,,,,
step,17,0,3.400,1.620,-3.092,-0.000,-0.800,6,-1.357,0.539,4.695,129.352,,,,
step,17,0,3.400,1.620,-3.092,-0.000,-0.800,7,1.566,1.561,4.653,90.661,,,,
step,17,0,3.400,1.620,-3.092,-0.000,-0.800,8,1.467,-0.282,2.814,93.122,,,,
step,17,0,3.400,1.620,-3.092,-0.000,-0.800,9,-0.625,-0.003,3.819,126.014,,,,
step,17,0,3.400,1.620,-3.092,-0.000,-0.800,10,-1.601,0.051,4.501,135.705,,,,
step,17,0,3.400,1.620,-3.092,-0.000,-0.800,11,-1.096,-0.663,3.643,138.194,,,,
step,17,0,3.400,1.620,-3.092,-0.000,-0.800,12,1.839,-0.891,2.212,84.310,,,,
step,17,0,3.400,1.620,-3.092,-0.000,-0.800,13,0.680,-1.564,1.794,121.625,,,,
step,17,0,3.400,1.620,-3.092,-0.000,-0.800,14,0.330,-0.794,2.636,119.307,,,,
step,18,0,3.600,1.620,-3.252,-0.000,-0.800,0,-0.167,-1.487,2.512,135.359,,,,
step,18,0,3.600,1.620,-3.252,-0.000,-0.800,1,-0.738,-0.283,3.791,128.462,,,,
step,18,0,3.600,1.620,-3.252,-0.000,-0.800,2,-1.340,-1.289,3.552,146.442,,,,
step,18,0,3.600,1.620,-3.252,-0.000,-0.800,3,-0.859,-0.192,3.938,129.020,,,,
step,18,0,3.600,1.620,-3.252,-0.000,-0.800,4,-0.347,-2.363,2.159,155.671,,,,
step,18,0,3.600,1.620,-3.252,-0.000,-0.800,5,1.147,0.601,3.882,96.999,,,,
step,18,0,3.600,1.620,-3.252,-0.000,-0.800,6,-1.361,0.562,4.841,128.014,,,,
step,18,0,3.600,1.620,-3.252,-0.000,-0.800,7,1.536,1.594,4.847,90.994,,,,
step,18,0,3.600,1.620,-3.252,-0.000,-0.800,8,1.481,-0.244,3.011,92.656,,,,
step,18,0,3.600,1.620,-3.252,-0.000,-0.800,9,-0.625,-0.003,3.949,124.649,,,,
step,18,0,3.600,1.620,-3.252,-0.000,-0.800,10,-1.674,0.052,4.666,134.914,,,,
step,18,0,3.600,1.620,-3.252,-0.000,-0.800,11,-1.069,-0.636,3.752,135.786,,,,
