type,step,episode_id,time_s,robot_x,robot_y,robot_vx,robot_vy,agent_i,agent_x,agent_y,dist,angle_deg,collisions,min_dist,episode_steps,episode_time
step,5,0,1.000,-0.491,-2.156,-0.306,-0.739,2,0.725,-1.568,1.350,25.808,,,,
step,5,0,1.000,-0.491,-2.156,-0.306,-0.739,3,0.194,-1.894,0.733,20.910,,,,
step,5,0,1.000,-0.491,-2.156,-0.306,-0.739,4,-0.788,-0.470,1.711,99.990,,,,
step,5,0,1.000,-0.491,-2.156,-0.306,-0.739,5,1.712,0.828,3.709,53.559,,,,
step,5,0,1.000,-0.491,-2.156,-0.306,-0.739,6,0.969,1.715,4.137,69.340,,,,
step,5,0,1.000,-0.491,-2.156,-0.306,-0.739,7,1.120,0.575,3.171,59.462,,,,
step,5,0,1.000,-0.491,-2.156,-0.306,-0.739,8,-1.815,1.158,3.568,111.778,,,,
step,5,0,1.000,-0.491,-2.156,-0.306,-0.739,9,-0.898,-0.261,1.938,102.138,,,,
step,5,0,1.000,-0.491,-2.156,-0.306,-0.739,10,-1.441,1.318,3.601,105.298,,,,
step,5,0,1.000,-0.491,-2.156,-0.306,-0.739,11,-1.130,-1.640,0.822,141.079,,,,
step,5,0,1.000,-0.491,-2.156,-0.306,-0.739,12,-1.825,1.518,3.908,109.963,,,,
step,5,0,1.000,-0.491,-2.156,-0.306,-0.739,13,-0.936,-0.840,1.389,108.715,,,,
step,5,0,1.000,-0.491,-2.156,-0.306,-0.739,14,1.779,-1.001,2.547,26.967,,,,
step,6,0,1.200,-0.552,-2.304,-0.306,-0.739,0,-1.861,1.357,3.888,109.681,,,,
step,6,0,1.200,-0.552,-2.304,-0.306,-0.739,1,-0.229,-0.642,1.693,78.998,,,,
step,6,0,1.200,-0.552,-2.304,-0.306,-0.739,2,0.653,-1.511,1.442,33.360,,,,
step,6,0,1.200,-0.552,-2.304,-0.306,-0.739,3,0.125,-1.949,0.764,27.665,,,,
step,6,0,1.200,-0.552,-2.304,-0.306,-0.739,4,-0.788,-0.470,1.848,97.325,,,,
step,6,0,1.200,-0.552,-2.304,-0.306,-0.739,5,1.712,0.828,3.864,54.130,,,,
step,6,0,1.200,-0.552,-2.304,-0.306,-0.739,6,0.969,1.715,4.297,69.271,,,,
step,6,0,1.200,-0.552,-2.304,-0.306,-0.739,7,1.120,0.575,3.329,59.847,,,,
step,6,0,1.200,-0.552,-2.304,-0.306,-0.739,8,-1.782,1.222,3.734,109.227,,,,
step,6,0,1.200,-0.552,-2.304,-0.306,-0.739,9,-0.909,-0.249,2.085,99.846,,,,
step,6,0,1.200,-0.552,-2.304,-0.306,-0.739,10,-1.473,1.274,3.694,104.432,,,,
step,6,0,1.200,-0.552,-2.304,-0.306,-0.739,11,-1.130,-1.640,0.880,131.040,,,,
step,6,0,1.200,-0.552,-2.304,-0.306,-0.739,12,-1.833,1.498,4.012,108.628,,,,
step,6,0,1.200,-0.552,-2.304,-0.306,-0.739,13,-0.936,-0.840,1.513,104.720,,,,
step,6,0,1.200,-0.552,-2.304,-0.306,-0.739,14,1.825,-0.989,2.716,28.944,,,,
step,7,0,1.400,-0.700,-2.242,-0.739,0.306,0,-1.941,1.283,3.738,109.392,,,,
step,7,0,1.400,-0.700,-2.242,-0.739,0.306,1,-0.229,-0.642,1.668,73.605,,,,
step,7,0,1.400,-0.700,-2.242,-0.739,0.306,2,0.581,-1.453,1.504,31.653,,,,
step,7,0,1.400,-0.700,-2.242,-0.739,0.306,3,0.055,-2.004,0.792,17.550,,,,
step,7,0,1.400,-0.700,-2.242,-0.739,0.306,4,-0.788,-0.470,1.774,92.838,,,,
step,7,0,1.400,-0.700,-2.242,-0.739,0.306,5,1.712,0.828,3.904,51.845,,,,
step,7,0,1.400,-0.700,-2.242,-0.739,0.306,6,0.969,1.715,4.295,67.137,,,,
step,7,0,1.400,-0.700,-2.242,-0.739,0.306,7,1.120,0.575,3.354,57.137,,,,
step,7,0,1.400,-0.700,-2.242,-0.739,0.306,8,-1.748,1.286,3.681,106.553,,,,
step,7,0,1.400,-0.700,-2.242,-0.739,0.306,9,-0.919,-0.237,2.017,96.234,,,,
step,7,0,1.400,-0.700,-2.242,-0.739,0.306,10,-1.504,1.230,3.564,103.047,,,,
step,7,0,1.400,-0.700,-2.242,-0.739,0.306,11,-1.130,-1.640,0.741,125.516,,,,
step,7,0,1.400,-0.700,-2.242,-0.739,0.306,12,-1.842,1.478,3.892,107.062,,,,
step,7,0,1.400,-0.700,-2.242,-0.739,0.306,13,-0.933,-0.823,1.438,99.350,,,,
step,7,0,1.400,-0.700,-2.242,-0.739,0.306,14,1.870,-0.978,2.864,26.203,,,,
step,8,0,1.600,-0.848,-2.181,-0.739,0.306,0,-2.021,1.210,3.588,109.080,,,,
step,8,0,1.600,-0.848,-2.181,-0.739,0.306,1,-0.229,-0.642,1.659,68.100,,,,
step,8,0,1.600,-0.848,-2.181,-0.739,0.306,2,0.509,-1.395,1.568,30.082,,,,
step,8,0,1.600,-0.848,-2.181,-0.739,0.306,3,-0.014,-2.058,0.843,8.386,,,,
step,8,0,1.600,-0.848,-2.181,-0.739,0.306,4,-0.788,-0.470,1.712,87.993,,,,
step,8,0,1.600,-0.848,-2.181,-0.739,0.306,5,1.712,0.828,3.951,49.610,,,,
step,8,0,1.600,-0.848,-2.181,-0.739,0.306,6,0.969,1.715,4.299,65.004,,,,
step,8,0,1.600,-0.848,-2.181,-0.739,0.306,7,1.120,0.575,3.387,54.473,,,,
step,8,0,1.600,-0.848,-2.181,-0.739,0.306,8,-1.701,1.276,3.561,103.870,,,,
step,8,0,1.600,-0.848,-2.181,-0.739,0.306,9,-0.929,-0.226,1.957,92.386,,,,
step,8,0,1.600,-0.848,-2.181,-0.739,0.306,10,-1.536,1.185,3.436,101.557,,,,
step,8,0,1.600,-0.848,-2.181,-0.739,0.306,11,-1.130,-1.640,0.611,117.541,,,,
step,8,0,1.600,-0.848,-2.181,-0.739,0.306,12,-1.850,1.459,3.776,105.399,,,,
step,8,0,1.600,-0.848,-2.181,-0.739,0.306,13,-0.861,-0.851,1.330,90.566,,,,
step,8,0,1.600,-0.848,-2.181,-0.739,0.306,14,1.915,-0.966,3.018,23.737,,,,
step,9,0,1.800,-1.008,-2.181,-0.800,0.000,0,-2.100,1.137,3.493,108.228,,,,
step,9,0,1.800,-1.008,-2.181,-0.800,0.000,1,-0.229,-0.642,1.725,63.163,,,,
step,9,0,1.800,-1.008,-2.181,-0.800,0.000,2,0.437,-1.338,1.673,30.276,,,,
step,9,0,1.800,-1.008,-2.181,-0.800,0.000,3,-0.083,-2.113,0.927,4.219,,,,
step,9,0,1.800,-1.008,-2.181,-0.800,0.000,4,-0.788,-0.470,1.725,82.674,,,,
step,9,0,1.800,-1.008,-2.181,-0.800,0.000,5,1.712,0.828,4.056,47.889,,,,
step,9,0,1.800,-1.008,-2.181,-0.800,0.000,6,0.969,1.715,4.369,63.102,,,,
step,9,0,1.800,-1.008,-2.181,-0.800,0.000,7,1.120,0.575,3.482,52.330,,,,
step,9,0,1.800,-1.008,-2.181,-0.800,0.000,8,-1.654,1.266,3.508,100.620,,,,
step,9,0,1.800,-1.008,-2.181,-0.800,0.000,9,-0.939,-0.214,1.968,88.012,,,,
step,9,0,1.800,-1.008,-2.181,-0.800,0.000,10,-1.568,1.141,3.369,99.570,,,,
step,9,0,1.800,-1.008,-2.181,-0.800,0.000,11,-1.130,-1.640,0.555,102.738,,,,
step,9,0,1.800,-1.008,-2.181,-0.800,0.000,12,-1.803,1.568,3.833,101.982,,,,
step,9,0,1.800,-1.008,-2.181,-0.800,0.000,13,-0.788,-0.878,1.321,80.438,,,,
step,9,0,1.800,-1.008,-2.181,-0.800,0.000,14,1.961,-0.955,3.212,22.450,,,,
step,10,0,2.000,-1.155,-2.120,-0.739,0.306,0,-2.180,1.063,3.344,107.841,,,,
step,10,0,2.000,-1.155,-2.120,-0.739,0.306,1,-0.229,-0.642,1.744,57.914,,,,
step,10,0,2.000,-1.155,-2.120,-0.739,0.306,2,0.362,-1.288,1.730,28.735,,,,
step,10,0,2.000,-1.155,-2.120,-0.739,0.306,3,-0.153,-2.168,1.004,-2.726,,,,
step,10,0,2.000,-1.155,-2.120,-0.739,0.306,4,-0.788,-0.470,1.690,77.431,,,,
step,10,0,2.000,-1.155,-2.120,-0.739,0.306,5,1.712,0.828,4.113,45.788,,,,
step,10,0,2.000,-1.155,-2.120,-0.739,0.306,6,0.941,1.746,4.398,61.523,,,,
step,10,0,2.000,-1.155,-2.120,-0.739,0.306,7,1.120,0.575,3.527,49.821,,,,
step,10,0,2.000,-1.155,-2.120,-0.739,0.306,8,-1.607,1.257,3.407,97.615,,,,
step,10,0,2.000,-1.155,-2.120,-0.739,0.306,9,-0.950,-0.202,1.928,83.873,,,,
step,10,0,2.000,-1.155,-2.120,-0.739,0.306,10,-1.600,1.097,3.248,97.859,,,,
step,10,0,2.000,-1.155,-2.120,-0.739,0.306,11,-1.130,-1.640,0.481,86.974,,,,
step,10,0,2.000,-1.155,-2.120,-0.739,0.306,12,-1.756,1.677,3.844,98.994,,,,
step,10,0,2.000,-1.155,-2.120,-0.739,0.306,13,-0.715,-0.905,1.292,70.085,,,,
step,10,0,2.000,-1.155,-2.120,-0.739,0.306,14,2.006,-0.943,3.374,20.417,,,,
step,11,0,2.201,-1.303,-2.059,-0.739,0.306,0,-2.260,0.990,3.195,107.417,,,,
step,11,0,2.201,-1.303,-2.059,-0.739,0.306,1,-0.229,-0.642,1.778,52.823,,,,
step,11,0,2.201,-1.303,-2.059,-0.739,0.306,2,0.286,-1.238,1.789,27.294,,,,
step,11,0,2.201,-1.303,-2.059,-0.739,0.306,3,-0.222,-2.222,1.094,-8.609,,,,
step,11,0,2.201,-1.303,-2.059,-0.739,0.306,4,-0.788,-0.470,1.670,72.016,,,,
step,11,0,2.201,-1.303,-2.059,-0.739,0.306,5,1.712,0.828,4.174,43.748,,,,
step,11,0,2.201,-1.303,-2.059,-0.739,0.306,6,0.914,1.776,4.430,59.966,,,,
step,11,0,2.201,-1.303,-2.059,-0.739,0.306,7,1.120,0.575,3.579,47.380,,,,
step,11,0,2.201,-1.303,-2.059,-0.739,0.306,8,-1.634,1.268,3.343,95.685,,,,
step,11,0,2.201,-1.303,-2.059,-0.739,0.306,9,-0.960,-0.191,1.899,79.583,,,,
step,11,0,2.201,-1.303,-2.059,-0.739,0.306,10,-1.565,1.109,3.179,94.727,,,,
step,11,0,2.201,-1.303,-2.059,-0.739,0.306,11,-1.130,-1.640,0.454,67.547,,,,
step,11,0,2.201,-1.303,-2.059,-0.739,0.306,12,-1.710,1.786,3.866,96.032,,,,
step,11,0,2.201,-1.303,-2.059,-0.739,0.306,13,-0.643,-0.933,1.305,59.603,,,,
step,11,0,2.201,-1.303,-2.059,-0.739,0.306,14,2.052,-0.932,3.539,18.572,,,,
step,12,0,2.400,-1.451,-1.997,-0.739,0.306,0,-2.339,0.916,3.046,106.952,,,,
step,12,0,2.400,-1.451,-1.997,-0.739,0.306,1,-0.229,-0.642,1.825,47.958,,,,
step,12,0,2.400,-1.451,-1.997,-0.739,0.306,2,0.211,-1.189,1.848,25.945,,,,
step,12,0,2.400,-1.451,-1.997,-0.739,0.306,3,-0.291,-2.277,1.193,-13.557,,,,
step,12,0,2.400,-1.451,-1.997,-0.739,0.306,4,-0.716,-0.555,1.619,63.011,,,,
step,12,0,2.400,-1.451,-1.997,-0.739,0.306,5,1.712,0.828,4.241,41.769,,,,
step,12,0,2.400,-1.451,-1.997,-0.739,0.306,6,0.886,1.807,4.465,58.432,,,,
step,12,0,2.400,-1.451,-1.997,-0.739,0.306,7,1.133,0.632,3.687,45.498,,,,
step,12,0,2.400,-1.451,-1.997,-0.739,0.306,8,-1.662,1.279,3.283,93.683,,,,
step,12,0,2.400,-1.451,-1.997,-0.739,0.306,9,-0.970,-0.179,1.881,75.185,,,,
step,12,0,2.400,-1.451,-1.997,-0.739,0.306,10,-1.531,1.121,3.120,91.465,,,,
step,12,0,2.400,-1.451,-1.997,-0.739,0.306,11,-1.130,-1.640,0.481,48.110,,,,
step,12,0,2.400,-1.451,-1.997,-0.739,0.306,12,-1.663,1.895,3.898,93.111,,,,
step,12,0,2.400,-1.451,-1.997,-0.739,0.306,13,-0.570,-0.960,1.361,49.659,,,,
step,12,0,2.400,-1.451,-1.997,-0.739,0.306,14,2.097,-0.920,3.708,16.893,,,,
step,13,0,2.600,-1.599,-1.936,-0.739,0.306,0,-2.419,0.843,2.897,106.439,,,,
step,13,0,2.600,-1.599,-1.936,-0.739,0.306,1,-0.229,-0.642,1.884,43.368,,,,
step,13,0,2.600,-1.599,-1.936,-0.739,0.306,2,0.136,-1.139,1.909,24.681,,,,
step,13,0,2.600,-1.599,-1.936,-0.739,0.306,3,-0.361,-2.332,1.300,-17.719,,,,
step,13,0,2.600,-1.599,-1.936,-0.739,0.306,4,-0.645,-0.639,1.610,53.669,,,,
step,13,0,2.600,-1.599,-1.936,-0.739,0.306,5,1.712,0.828,4.313,39.854,,,,
step,13,0,2.600,-1.599,-1.936,-0.739,0.306,6,0.859,1.837,4.503,56.923,,,,
step,13,0,2.600,-1.599,-1.936,-0.739,0.306,7,1.147,0.690,3.799,43.726,,,,
step,13,0,2.600,-1.599,-1.936,-0.739,0.306,8,-1.690,1.291,3.228,91.610,,,,
step,13,0,2.600,-1.599,-1.936,-0.739,0.306,9,-0.980,-0.167,1.874,70.727,,,,
step,13,0,2.600,-1.599,-1.936,-0.739,0.306,10,-1.497,1.133,3.071,88.089,,,,
step,13,0,2.600,-1.599,-1.936,-0.739,0.306,11,-1.130,-1.640,0.555,32.325,,,,
step,13,0,2.600,-1.599,-1.936,-0.739,0.306,12,-1.616,2.004,3.940,90.245,,,,
step,13,0,2.600,-1.599,-1.936,-0.739,0.306,13,-0.497,-0.988,1.454,40.739,,,,
step,13,0,2.600,-1.599,-1.936,-0.739,0.306,14,2.067,-0.985,3.787,14.544,,,,
step,14,0,2.800,-1.712,-1.823,-0.566,0.566,0,-2.499,0.769,2.709,106.876,,,,
step,14,0,2.800,-1.712,-1.823,-0.566,0.566,1,-0.229,-0.642,1.896,38.529,,,,
step,14,0,2.800,-1.712,-1.823,-0.566,0.566,2,0.060,-1.089,1.918,22.487,,,,
step,14,0,2.800,-1.712,-1.823,-0.566,0.566,3,-0.430,-2.387,1.400,-23.727,,,,
step,14,0,2.800,-1.712,-1.823,-0.566,0.566,4,-0.573,-0.723,1.583,44.010,,,,
step,14,0,2.800,-1.712,-1.823,-0.566,0.566,5,1.712,0.828,4.331,37.745,,,,
step,14,0,2.800,-1.712,-1.823,-0.566,0.566,6,0.831,1.868,4.482,55.429,,,,
step,14,0,2.800,-1.712,-1.823,-0.566,0.566,7,1.160,0.747,3.854,41.829,,,,
step,14,0,2.800,-1.712,-1.823,-0.566,0.566,8,-1.717,1.302,3.125,90.094,,,,
step,14,0,2.800,-1.712,-1.823,-0.566,0.566,9,-0.991,-0.156,1.817,66.605,,,,
step,14,0,2.800,-1.712,-1.823,-0.566,0.566,10,-1.462,1.145,2.979,85.188,,,,
step,14,0,2.800,-1.712,-1.823,-0.566,0.566,11,-1.130,-1.640,0.610,17.504,,,,
step,14,0,2.800,-1.712,-1.823,-0.566,0.566,12,-1.569,2.113,3.939,87.917,,,,
step,14,0,2.800,-1.712,-1.823,-0.566,0.566,13,-0.425,-1.015,1.520,32.123,,,,
step,14,0,2.800,-1.712,-1.823,-0.566,0.566,14,2.037,-1.050,3.828,11.646,,,,
step,15,0,3.001,-1.712,-1.663,0.000,0.800,0,-2.578,0.696,2.513,110.161,,,,
step,15,0,3.001,-1.712,-1.663,0.000,0.800,1,-0.229,-0.642,1.800,34.542,,,,
step,15,0,3.001,-1.712,-1.663,0.000,0.800,2,-0.015,-1.040,1.808,20.169,,,,
step,15,0,3.001,-1.712,-1.663,0.000,0.800,3,-0.410,-2.377,1.485,-28.730,,,,
step,15,0,3.001,-1.712,-1.663,0.000,0.800,4,-0.502,-0.807,1.482,35.265,,,,
step,15,0,3.001,-1.712,-1.663,0.000,0.800,5,1.712,0.828,4.234,36.033,,,,
step,15,0,3.001,-1.712,-1.663,0.000,0.800,6,0.804,1.898,4.360,54.761,,,,
step,15,0,3.001,-1.712,-1.663,0.000,0.800,7,1.173,0.805,3.797,40.542,,,,
step,15,0,3.001,-1.712,-1.663,0.000,0.800,8,-1.745,1.313,2.976,90.629,,,,
step,15,0,3.001,-1.712,-1.663,0.000,0.800,9,-1.001,-0.144,1.677,64.915,,,,
step,15,0,3.001,-1.712,-1.663,0.000,0.800,10,-1.428,1.157,2.835,84.246,,,,
step,15,0,3.001,-1.712,-1.663,0.000,0.800,11,-1.130,-1.640,0.582,2.317,,,,
step,15,0,3.001,-1.712,-1.663,0.000,0.800,12,-1.522,2.222,3.890,87.199,,,,
step,15,0,3.001,-1.712,-1.663,0.000,0.800,13,-0.352,-1.042,1.495,24.538,,,,
step,15,0,3.001,-1.712,-1.663,0.000,0.800,14,2.007,-1.116,3.760,8.374,,,,
step,16,0,3.200,-1.712,-1.503,0.000,0.800,0,-2.658,0.623,2.327,113.987,,,,
step,16,0,3.200,-1.712,-1.503,0.000,0.800,1,-0.229,-0.642,1.715,30.135,,,,
step,16,0,3.200,-1.712,-1.503,0.000,0.800,2,-0.090,-0.990,1.701,17.555,,,,
step,16,0,3.200,-1.712,-1.503,0.000,0.800,3,-0.390,-2.367,1.580,-33.162,,,,
step,16,0,3.200,-1.712,-1.503,0.000,0.800,4,-0.431,-0.892,1.420,25.504,,,,
step,16,0,3.200,-1.712,-1.503,0.000,0.800,5,1.712,0.828,4.142,34.243,,,,
step,16,0,3.200,-1.712,-1.503,0.000,0.800,6,0.776,1.928,4.239,54.055,,,,
step,16,0,3.200,-1.712,-1.503,0.000,0.800,7,1.186,0.862,3.741,39.216,,,,
step,16,0,3.200,-1.712,-1.503,0.000,0.800,8,-1.772,1.324,2.828,91.220,,,,
step,16,0,3.200,-1.712,-1.503,0.000,0.800,9,-1.011,-0.132,1.540,62.920,,,,
step,16,0,3.200,-1.712,-1.503,0.000,0.800,10,-1.394,1.169,2.691,83.203,,,,
step,16,0,3.200,-1.712,-1.503,0.000,0.800,11,-1.130,-1.640,0.598,-13.195,,,,
step,16,0,3.200,-1.712,-1.503,0.000,0.800,12,-1.475,2.331,3.842,86.464,,,,
step,16,0,3.200,-1.712,-1.503,0.000,0.800,13,-0.279,-1.070,1.497,16.835,,,,
step,16,0,3.200,-1.712,-1.503,0.000,0.800,14,1.978,-1.181,3.704,4.993,,,,
step,17,0,3.400,-1.712,-1.343,0.000,0.800,0,-2.738,0.549,2.152,118.456,,,,
step,17,0,3.400,-1.712,-1.343,0.000,0.800,1,-0.229,-0.642,1.640,25.295,,,,
step,17,0,3.400,-1.712,-1.343,0.000,0.800,2,-0.165,-0.940,1.598,14.598,,,,
step,17,0,3.400,-1.712,-1.343,0.000,0.800,3,-0.369,-2.358,1.683,-37.072,,,,
step,17,0,3.400,-1.712,-1.343,0.000,0.800,4,-0.359,-0.976,1.402,15.179,,,,
step,17,0,3.400,-1.712,-1.343,0.000,0.800,5,1.613,0.803,3.958,32.832,,,,
step,17,0,3.400,-1.712,-1.343,0.000,0.800,6,0.748,1.959,4.118,53.307,,,,
step,17,0,3.400,-1.712,-1.343,0.000,0.800,7,1.199,0.920,3.687,37.852,,,,
step,17,0,3.400,-1.712,-1.343,0.000,0.800,8,-1.800,1.336,2.680,91.877,,,,
step,17,0,3.400,-1.712,-1.343,0.000,0.800,9,-1.021,-0.121,1.404,60.537,,,,
step,17,0,3.400,-1.712,-1.343,0.000,0.800,10,-1.359,1.181,2.549,82.043,,,,
step,17,0,3.400,-1.712,-1.343,0.000,0.800,11,-1.130,-1.640,0.653,-26.993,,,,
step,17,0,3.400,-1.712,-1.343,0.000,0.800,12,-1.428,2.440,3.794,85.709,,,,
step,17,0,3.400,-1.712,-1.343,0.000,0.800,13,-0.207,-1.097,1.525,9.286,,,,
step,17,0,3.400,-1.712,-1.343,0.000,0.800,14,1.948,-1.246,3.661,1.520,,,,
step,18,0,3.600,-1.712,-1.183,0.000,0.800,0,-2.817,0.476,1.993,123.674,,,,
step,18,0,3.600,-1.712,-1.183,0.000,0.800,1,-0.229,-0.642,1.579,20.038,,,,
step,18,0,3.600,-1.712,-1.183,0.000,0.800,2,-0.170,-0.954,1.559,8.449,,,,
step,18,0,3.600,-1.712,-1.183,0.000,0.800,3,-0.349,-2.348,1.793,-40.517,,,,
step,18,0,3.600,-1.712,-1.183,0.000,0.800,4,-0.288,-1.060,1.430,4.925,,,,
step,18,0,3.600,-1.712,-1.183,0.000,0.800,5,1.515,0.777,3.776,31.283,,,,
step,18,0,3.600,-1.712,-1.183,0.000,0.800,6,0.721,1.989,3.998,52.514,,,,
step,18,0,3.600,-1.712,-1.183,0.000,0.800,7,1.213,0.977,3.636,36.447,,,,
step,18,0,3.600,-1.712,-1.183,0.000,0.800,8,-1.796,1.230,2.414,92.000,,,,
